phase,A1_actionId,C_actionId,n_context,A1_playerId,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
late,10,1,35,3,2,1,0.478542668994585,15,0.5333333333333333,0.42857142857142855
late,10,2,35,3,2,1,0.4536858102624019,2,0.0,0.05714285714285714
late,10,5,35,3,2,1,0.4394044382053505,1,1.0,0.02857142857142857
late,10,6,35,3,2,3,0.4531909089386192,5,0.8,0.14285714285714285
late,10,10,35,3,2,2,0.40554328809839607,2,0.5,0.05714285714285714
late,10,13,35,3,2,3,0.24498148141643966,10,0.2,0.2857142857142857
late,10,2,3,3,3,1,0.4294758988539054,1,0.0,0.3333333333333333
late,10,6,3,3,3,3,0.436187671391943,1,1.0,0.3333333333333333
late,10,10,3,3,3,3,0.35845680016310605,1,0.0,0.3333333333333333
late,11,1,9,3,2,1,0.5022781782574056,6,0.3333333333333333,0.6666666666666666
late,11,6,9,3,2,3,0.49092358600445707,1,0.0,0.1111111111111111
late,11,13,9,3,2,3,0.24383523383852035,2,0.0,0.2222222222222222
late,11,1,3,3,3,1,0.4701575120904433,1,1.0,0.3333333333333333
late,11,6,3,3,3,3,0.47111731951996144,1,1.0,0.3333333333333333
late,11,13,3,3,3,3,0.21213884765050273,1,0.0,0.3333333333333333
late,13,2,12,3,3,1,0.4135472065252865,4,0.25,0.3333333333333333
late,13,3,12,3,3,2,0.46545100720582994,1,0.0,0.08333333333333333
late,13,6,12,3,3,3,0.4360066737624695,2,0.5,0.16666666666666666
late,13,13,12,3,3,0,0.008247348672558967,1,0.0,0.08333333333333333
late,13,13,12,3,3,3,0.18700546814957508,3,0.0,0.25
late,13,14,12,3,3,3,0.15654963431846478,1,0.0,0.08333333333333333
late,14,2,3,3,1,1,0.40031616111337476,2,0.5,0.6666666666666666
late,14,14,3,3,1,1,0.1715018691760528,1,0.0,0.3333333333333333
late,15,1,5,3,1,1,0.8659206095973957,5,0.8,1.0
late,15,1,1,3,2,1,0.8746838500763594,1,1.0,1.0
late,15,1,1,3,3,1,0.8712957591924564,1,1.0,1.0
late,15,5,3,3,4,1,0.853966494640833,1,1.0,0.3333333333333333
late,15,6,3,3,4,3,0.8760346209007309,1,1.0,0.3333333333333333
late,15,13,3,3,4,3,0.6593313060174075,1,1.0,0.3333333333333333
late,15,1,2,3,5,1,0.8641044184188442,1,1.0,0.5
late,15,13,2,3,5,3,0.6439154844071485,1,0.0,0.5
late,16,1,2,3,5,1,0.8652152757399134,1,1.0,0.5
late,16,2,2,3,5,1,0.8408080515759327,1,1.0,0.5
late,18,1,5,3,5,1,0.8683168778644361,1,1.0,0.2
late,18,2,5,3,5,1,0.844252285582931,1,1.0,0.2
late,18,5,5,3,5,1,0.8507262801782177,1,1.0,0.2
late,18,10,5,3,5,2,0.7824883855946901,1,1.0,0.2
late,18,13,5,3,5,3,0.7272612332982129,1,1.0,0.2
late,1,1,10,4,1,1,0.42747756295786143,3,0.3333333333333333,0.3
late,1,2,10,4,1,1,0.4074819448552295,3,0.0,0.3
late,1,10,10,4,1,2,0.3217677403680793,3,0.3333333333333333,0.3
late,1,11,10,4,1,3,0.31226578763588664,1,0.0,0.1
late,2,3,1,4,1,3,0.5174696497530643,1,1.0,1.0
late,3,3,3,4,3,3,0.5327046779677772,1,1.0,0.3333333333333333
late,3,11,3,4,3,3,0.3271691933179351,1,1.0,0.3333333333333333
late,3,14,3,4,3,3,0.16113146700800343,1,0.0,0.3333333333333333
late,10,1,13,4,2,0,0.008232727662560033,1,0.0,0.07692307692307693
late,10,1,13,4,2,1,0.42010158918407353,5,0.4,0.38461538461538464
late,10,10,13,4,2,2,0.36766054846340357,2,0.0,0.15384615384615385
late,10,10,13,4,2,3,0.35637954241361913,1,1.0,0.07692307692307693
late,10,13,13,4,2,3,0.1805305638172565,4,0.0,0.3076923076923077
late,11,1,1,4,2,1,0.4202603817445116,1,0.0,1.0
late,13,13,2,4,3,3,0.12714899762903087,1,0.0,0.5
late,13,14,2,4,3,1,0.08857490721944247,1,0.0,0.5
late,14,14,1,4,3,3,0.11132213638229892,1,0.0,1.0
late,15,10,1,4,2,2,0.7168779035130606,1,1.0,1.0
late,15,1,3,4,3,1,0.8442390166612465,1,1.0,0.3333333333333333
late,15,10,3,4,3,2,0.6865878999167206,1,1.0,0.3333333333333333
late,15,14,3,4,3,3,0.4249118401753442,1,0.0,0.3333333333333333
late,15,1,1,4,4,1,0.8494796464766688,1,1.0,1.0
late,1,6,2,5,1,2,0.4247531214742092,1,1.0,0.5
late,1,9,2,5,1,2,0.4028720340518969,1,0.0,0.5
late,8,13,1,5,2,3,0.20452012897366456,1,0.0,1.0
late,9,1,21,5,2,1,0.4844345589429302,2,0.5,0.09523809523809523
late,9,3,21,5,2,3,0.45981199176899323,1,0.0,0.047619047619047616
late,9,9,21,5,2,2,0.42990912980769513,13,0.3076923076923077,0.6190476190476191
late,9,10,21,5,2,3,0.3943190371466758,1,0.0,0.047619047619047616
late,9,13,21,5,2,3,0.2465043898674144,4,0.5,0.19047619047619047
late,10,1,2,5,2,1,0.468530040493892,1,0.0,0.5
late,10,5,2,5,2,1,0.4223510204374442,1,1.0,0.5
late,10,9,1,5,3,2,0.4031032938287851,1,1.0,1.0
late,12,9,2,5,2,2,0.39480655349242477,1,0.0,0.5
late,12,13,2,5,2,3,0.18815284583890435,1,0.0,0.5
late,13,3,2,5,3,3,0.4725561025526186,2,0.0,1.0
late,15,1,1,5,2,1,0.8761418287234894,1,1.0,1.0
late,15,8,1,5,5,3,0.7688570590478782,1,1.0,1.0
late,1,3,3,6,1,3,0.5354221351697597,3,0.3333333333333333,1.0
late,1,3,1,6,4,3,0.5406531486689925,1,0.0,1.0
late,3,3,1,6,2,3,0.5614719222804215,1,1.0,1.0
late,3,3,8,6,3,3,0.589009679861153,6,0.8333333333333334,0.75
late,3,5,8,6,3,1,0.4857085408334833,1,0.0,0.125
late,3,13,8,6,3,3,0.21516283715011159,1,0.0,0.125
late,4,13,3,6,1,3,0.20762783957081607,3,0.0,1.0
late,4,5,1,6,4,1,0.4784288650800243,1,1.0,1.0
late,5,5,1,6,1,1,0.46216198721236473,1,0.0,1.0
late,6,3,3,6,3,3,0.498429225780632,1,0.0,0.3333333333333333
late,6,5,3,6,3,1,0.4516651650003282,1,0.0,0.3333333333333333
late,6,13,3,6,3,3,0.2186650872143769,1,0.0,0.3333333333333333
late,10,3,3,6,2,3,0.5280439238359013,1,0.0,0.3333333333333333
late,10,5,3,6,2,1,0.4694294939226924,1,0.0,0.3333333333333333
late,10,13,3,6,2,3,0.2653058124942252,1,0.0,0.3333333333333333
late,13,1,4,6,3,1,0.46849524445128177,1,1.0,0.25
late,13,3,4,6,3,3,0.5062466300011667,1,0.0,0.25
late,13,13,4,6,3,3,0.1853967258112179,2,0.5,0.5
late,14,3,1,6,3,3,0.4730704762081295,1,1.0,1.0
late,15,1,3,6,2,1,0.8940668074616186,1,1.0,0.3333333333333333
late,15,3,3,6,2,3,0.9024860942932592,1,1.0,0.3333333333333333
late,15,7,3,6,2,3,0.863546133452957,1,1.0,0.3333333333333333
late,15,1,2,6,3,1,0.8857460650016435,1,1.0,0.5
late,15,3,2,6,3,3,0.8977255735983517,1,1.0,0.5
late,15,1,1,6,5,1,0.8932755562937451,1,1.0,1.0
late,17,1,1,6,2,4,0.9385999044405525,1,1.0,1.0
late,0,1,5,7,0,1,0.8529051569415476,3,1.0,0.6
late,0,2,5,7,0,1,0.8406769125084319,1,1.0,0.2
late,0,10,5,7,0,2,0.7170087055201056,1,1.0,0.2
late,1,2,6,7,1,0,0.011605182217183256,1,0.0,0.16666666666666666
late,1,2,6,7,1,1,0.5320392826307749,1,0.0,0.16666666666666666
late,1,13,6,7,1,0,0.011288864104749599,1,0.0,0.16666666666666666
late,1,13,6,7,1,3,0.2562849854845862,3,0.0,0.5
late,2,1,5,7,1,1,0.5305280403197449,1,1.0,0.2
late,2,2,5,7,1,1,0.5209164682260826,2,0.5,0.4
late,2,13,5,7,1,0,0.011639130703611463,1,0.0,0.2
late,2,13,5,7,1,3,0.23408074191479109,1,0.0,0.2
late,4,1,3,7,1,1,0.514839666685151,1,0.0,0.3333333333333333
late,4,2,3,7,1,1,0.49932230443450526,2,0.5,0.6666666666666666
late,6,14,1,7,3,1,0.15355350231892467,1,0.0,1.0
late,7,2,1,7,1,1,0.5823533266545294,1,1.0,1.0
late,9,2,1,7,3,1,0.4655004199866858,1,0.0,1.0
late,10,1,6,7,2,0,0.012541457899133563,1,0.0,0.16666666666666666
late,10,2,6,7,2,1,0.4923532530025106,2,0.5,0.3333333333333333
late,10,13,6,7,2,0,0.011618699166207702,1,0.0,0.16666666666666666
late,10,13,6,7,2,3,0.26914062945545525,2,0.0,0.3333333333333333
late,11,11,2,7,2,2,0.4520961112444122,2,1.0,1.0
late,13,1,4,7,3,1,0.4853422487756551,1,1.0,0.25
late,13,13,4,7,3,3,0.22354937439820957,3,0.3333333333333333,0.75
late,14,14,2,7,1,1,0.22562981770182317,2,0.0,1.0
late,1,1,15,8,1,1,0.527845977142825,2,0.5,0.13333333333333333
late,1,2,15,8,1,1,0.5042594492314957,2,0.5,0.13333333333333333
late,1,5,15,8,1,1,0.48651770077637235,2,0.5,0.13333333333333333
late,1,6,15,8,1,3,0.5058450952252757,3,0.3333333333333333,0.2
late,1,13,15,8,1,3,0.26207087839525234,6,0.5,0.4
late,2,1,2,8,1,1,0.5201104665903973,1,1.0,0.5
late,2,13,2,8,1,3,0.2406390495606336,1,0.0,0.5
late,3,3,1,8,2,2,0.616853544542238,1,0.0,1.0
late,5,5,4,8,1,1,0.4760707494201152,1,0.0,0.25
late,5,13,4,8,1,3,0.2436086018995013,3,0.0,0.75
late,6,1,17,8,3,1,0.5075754194604885,2,0.0,0.11764705882352941
late,6,2,17,8,3,1,0.48102272929416956,2,0.0,0.11764705882352941
late,6,5,17,8,3,1,0.462430893498981,3,0.6666666666666666,0.17647058823529413
late,6,6,17,8,3,3,0.4871085975576405,5,0.4,0.29411764705882354
late,6,13,17,8,3,3,0.21562294283505007,5,0.4,0.29411764705882354
late,7,13,2,8,1,3,0.2717641618625501,2,0.0,1.0
late,10,1,15,8,2,1,0.5137182181672174,1,1.0,0.06666666666666667
late,10,2,15,8,2,1,0.4890607095563043,2,0.0,0.13333333333333333
late,10,5,15,8,2,1,0.47440150744805865,1,1.0,0.06666666666666667
late,10,6,15,8,2,3,0.4911478134073708,3,0.3333333333333333,0.2
late,10,13,15,8,2,3,0.27342324767361537,8,0.5,0.5333333333333333
late,10,13,2,8,3,0,0.011625551459559711,1,0.0,0.5
late,10,13,2,8,3,3,0.18106361348343733,1,0.0,0.5
late,10,6,2,8,5,3,0.48191745853894014,1,0.0,0.5
late,10,13,2,8,5,3,0.30860206925395756,1,1.0,0.5
late,11,1,1,8,2,1,0.5084768992048615,1,0.0,1.0
late,11,6,1,8,3,3,0.49643327499272116,1,1.0,1.0
late,12,2,1,8,2,1,0.43798958092519036,1,0.0,1.0
late,13,1,36,8,3,1,0.48618359920530224,3,0.3333333333333333,0.08333333333333333
late,13,2,36,8,3,1,0.45469362818668113,2,0.0,0.05555555555555555
late,13,5,36,8,3,1,0.44143687428805256,3,0.3333333333333333,0.08333333333333333
late,13,6,36,8,3,3,0.4751921241222789,15,0.4,0.4166666666666667
late,13,13,36,8,3,0,0.010640355154893215,1,0.0,0.027777777777777776
late,13,13,36,8,3,3,0.2202626600397238,12,0.3333333333333333,0.3333333333333333
late,14,14,1,8,1,1,0.2144366823301853,1,0.0,1.0
late,15,1,1,8,4,1,0.895578028756143,1,1.0,1.0
late,15,1,7,8,5,1,0.8937703884738776,2,1.0,0.2857142857142857
late,15,5,7,8,5,1,0.8683922713559777,1,1.0,0.14285714285714285
late,15,6,7,8,5,3,0.8890433290675672,1,1.0,0.14285714285714285
late,15,11,7,8,5,2,0.790481278181523,2,1.0,0.2857142857142857
late,15,13,7,8,5,3,0.7456211364625139,1,1.0,0.14285714285714285
late,16,2,1,8,4,1,0.8673820056930646,1,1.0,1.0
late,16,1,2,8,5,1,0.8823118945075877,2,0.5,1.0
late,10,6,1,9,5,3,0.48041463885165514,1,1.0,1.0
late,15,5,1,9,4,1,0.8638533114514002,1,1.0,1.0
late,1,1,9,10,1,1,0.5549572511065191,6,0.5,0.6666666666666666
late,1,2,9,10,1,1,0.5383271868336115,1,0.0,0.1111111111111111
late,1,9,9,10,1,2,0.49814422455807494,1,0.0,0.1111111111111111
late,1,13,9,10,1,3,0.27763760521902037,1,0.0,0.1111111111111111
late,2,1,2,10,1,1,0.5403620135401966,1,1.0,0.5
late,2,9,2,10,1,2,0.47177085893550136,1,1.0,0.5
late,5,2,1,10,1,1,0.4982378460011886,1,0.0,1.0
late,6,9,2,10,3,3,0.46510552656708704,2,0.5,1.0
late,9,1,10,10,2,1,0.5302125392557333,2,1.0,0.2
late,9,2,10,10,2,1,0.504945975390124,1,0.0,0.1
late,9,5,10,10,2,1,0.48577640147704165,3,0.3333333333333333,0.3
late,9,13,10,10,2,3,0.2672910635488777,4,0.5,0.4
late,9,2,11,10,3,1,0.4902945909337435,1,0.0,0.09090909090909091
late,9,5,11,10,3,1,0.47084915079234135,3,0.6666666666666666,0.2727272727272727
late,9,9,11,10,3,3,0.454362032768951,1,1.0,0.09090909090909091
late,9,13,11,10,3,3,0.2237074472536686,6,0.16666666666666666,0.5454545454545454
late,10,13,2,10,2,3,0.27157596693794944,2,0.5,1.0
late,11,1,3,10,3,1,0.5196389156780923,2,0.5,0.6666666666666666
late,11,9,3,10,3,3,0.427840620634728,1,0.0,0.3333333333333333
late,13,1,7,10,3,1,0.5005019279584672,1,1.0,0.14285714285714285
late,13,2,7,10,3,1,0.4696029113182549,1,0.0,0.14285714285714285
late,13,13,7,10,3,0,0.012402639907042894,2,0.0,0.2857142857142857
late,13,13,7,10,3,3,0.23090786162472116,3,0.3333333333333333,0.42857142857142855
late,15,1,4,10,4,1,0.9061758042025134,2,1.0,0.5
late,15,2,4,10,4,1,0.8783851536341214,2,1.0,0.5
late,15,9,2,10,5,2,0.826638598375078,1,1.0,0.5
late,15,9,2,10,5,3,0.8246056893568905,1,1.0,0.5
late,1,1,18,11,1,1,0.6120158885333171,6,0.8333333333333334,0.3333333333333333
late,1,2,18,11,1,1,0.5949682216170219,2,0.5,0.1111111111111111
late,1,3,18,11,1,3,0.6578383258760793,4,1.0,0.2222222222222222
late,1,12,18,11,1,2,0.5175641619298788,2,0.5,0.1111111111111111
late,1,13,18,11,1,3,0.2977829952945028,3,0.3333333333333333,0.16666666666666666
late,1,14,18,11,1,3,0.2719799299411179,1,0.0,0.05555555555555555
late,2,1,15,11,1,1,0.6128628445807605,4,0.75,0.26666666666666666
late,2,2,15,11,1,1,0.6003480237396652,3,0.0,0.2
late,2,3,15,11,1,3,0.6612408101345736,1,1.0,0.06666666666666667
late,2,5,15,11,1,1,0.5624425926973871,2,1.0,0.13333333333333333
late,2,12,15,11,1,2,0.5071114189091598,2,0.0,0.13333333333333333
late,2,12,15,11,1,3,0.500340135667845,2,0.5,0.13333333333333333
late,2,14,15,11,1,3,0.30268035097793433,1,0.0,0.06666666666666667
late,3,3,1,11,3,3,0.6876382592862854,1,1.0,1.0
late,5,2,4,11,1,1,0.5459535332423344,2,0.5,0.5
late,5,12,4,11,1,0,0.02054934189775425,1,0.0,0.25
late,5,12,4,11,1,2,0.4853258360172841,1,1.0,0.25
late,6,1,1,11,3,1,0.6484030965788156,1,1.0,1.0
late,8,1,10,11,3,1,0.5888476265256185,1,1.0,0.1
late,8,2,10,11,3,0,0.019763984187727658,1,0.0,0.1
late,8,2,10,11,3,1,0.5596076072374087,5,0.2,0.5
late,8,5,10,11,3,1,0.5432340951776007,1,1.0,0.1
late,8,12,10,11,3,2,0.49616462000668504,2,1.0,0.2
late,9,10,1,11,3,3,0.476751567191488,1,1.0,1.0
late,10,1,6,11,2,1,0.6000208790116851,2,0.5,0.3333333333333333
late,10,12,6,11,2,3,0.5390654056333987,1,0.0,0.16666666666666666
late,10,13,6,11,2,3,0.34153331528314257,3,0.0,0.5
late,10,2,6,11,3,1,0.5493798129435867,3,1.0,0.5
late,10,12,6,11,3,2,0.49546228751742616,1,1.0,0.16666666666666666
late,10,12,6,11,3,3,0.4891574653994504,1,1.0,0.16666666666666666
late,10,13,6,11,3,3,0.2691546876464976,1,1.0,0.16666666666666666
late,10,3,1,11,5,3,0.5672518326750243,1,1.0,1.0
late,11,1,2,11,3,1,0.6022875609381668,2,1.0,1.0
late,12,1,58,11,2,1,0.554013568723333,7,0.42857142857142855,0.1206896551724138
late,12,2,58,11,2,1,0.5303146976490127,5,0.6,0.08620689655172414
late,12,5,58,11,2,1,0.5040093636476308,2,1.0,0.034482758620689655
late,12,8,58,11,2,3,0.44052648726015875,1,1.0,0.017241379310344827
late,12,10,58,11,2,2,0.50497705885733,2,0.5,0.034482758620689655
late,12,12,58,11,2,2,0.5087120526412975,23,0.391304347826087,0.39655172413793105
late,12,12,58,11,2,3,0.5007370580598689,4,1.0,0.06896551724137931
late,12,13,58,11,2,3,0.30526808431672436,10,0.2,0.1724137931034483
late,12,14,58,11,2,1,0.23899987044101245,2,0.0,0.034482758620689655
late,12,14,58,11,2,3,0.25724296865073076,2,0.5,0.034482758620689655
late,12,1,33,11,3,1,0.5402099466680931,5,0.8,0.15151515151515152
late,12,2,33,11,3,1,0.5125286895703617,8,0.25,0.24242424242424243
late,12,12,33,11,3,2,0.47055981267674574,3,0.6666666666666666,0.09090909090909091
late,12,12,33,11,3,3,0.46509718417721363,2,0.0,0.06060606060606061
late,12,13,33,11,3,3,0.24955417564878504,7,0.2857142857142857,0.21212121212121213
late,12,14,33,11,3,1,0.18198697820922652,2,0.0,0.06060606060606061
late,12,14,33,11,3,3,0.205918173489314,6,0.16666666666666666,0.18181818181818182
late,12,5,1,11,5,1,0.5360036463115053,1,1.0,1.0
late,13,1,24,11,3,1,0.554471408745456,4,0.5,0.16666666666666666
late,13,2,24,11,3,1,0.5257474399165306,8,0.5,0.3333333333333333
late,13,3,24,11,3,3,0.6042609479896339,1,1.0,0.041666666666666664
late,13,12,24,11,3,2,0.4626389193715632,6,0.16666666666666666,0.25
late,13,13,24,11,3,3,0.24820999441026595,1,1.0,0.041666666666666664
late,13,14,24,11,3,0,0.01899813637296047,1,0.0,0.041666666666666664
late,13,14,24,11,3,1,0.18822699948224056,2,0.5,0.08333333333333333
late,13,14,24,11,3,3,0.21162573860667058,1,0.0,0.041666666666666664
late,14,2,7,11,1,1,0.49949990204944533,1,0.0,0.14285714285714285
late,14,12,7,11,1,2,0.4573621135613581,4,0.25,0.5714285714285714
late,14,14,7,11,1,0,0.019138481195694466,1,0.0,0.14285714285714285
late,14,14,7,11,1,3,0.23268411167949643,1,0.0,0.14285714285714285
late,14,2,4,11,3,1,0.5046653858699599,2,0.5,0.5
late,14,14,4,11,3,0,0.018595260080254156,1,0.0,0.25
late,14,14,4,11,3,3,0.20747232139412794,1,0.0,0.25
late,15,2,6,11,2,1,0.9048839719235308,1,1.0,0.16666666666666666
late,15,8,6,11,2,3,0.8566002338164161,1,1.0,0.16666666666666666
late,15,10,6,11,2,3,0.8343802054109263,1,1.0,0.16666666666666666
late,15,12,6,11,2,2,0.8475413120335857,3,1.0,0.5
late,15,1,2,11,3,1,0.9291139058726163,2,0.5,1.0
late,15,1,3,11,4,1,0.9246527521061454,2,1.0,0.6666666666666666
late,15,3,3,11,4,3,0.9264359609700223,1,1.0,0.3333333333333333
late,15,1,13,11,5,1,0.9283036148573911,3,1.0,0.23076923076923078
late,15,2,13,11,5,1,0.9091761474286302,4,0.75,0.3076923076923077
late,15,8,13,11,5,3,0.8539334936803736,1,1.0,0.07692307692307693
late,15,10,13,11,5,3,0.8445340489004362,1,1.0,0.07692307692307693
late,15,12,13,11,5,2,0.8585740556838812,4,1.0,0.3076923076923077
late,18,1,1,11,3,1,0.931902555165566,1,1.0,1.0
late,18,2,1,11,5,1,0.9061555799997031,1,1.0,1.0
late,1,1,13,12,1,1,0.6352632910903122,2,0.5,0.15384615384615385
late,1,5,13,12,1,1,0.587165091256427,5,0.4,0.38461538461538464
late,1,13,13,12,1,0,0.024008680062434836,1,0.0,0.07692307692307693
late,1,13,13,12,1,3,0.3410217249698419,5,0.2,0.38461538461538464
late,3,3,1,12,3,3,0.6814282811230273,1,1.0,1.0
late,4,5,2,12,1,1,0.5792056220002505,1,1.0,0.5
late,4,6,2,12,1,3,0.579724671994676,1,1.0,0.5
late,5,1,6,12,1,1,0.612625375459122,1,0.0,0.16666666666666666
late,5,5,6,12,1,1,0.5659285182632251,2,1.0,0.3333333333333333
late,5,13,6,12,1,0,0.022771504527740793,1,0.0,0.16666666666666666
late,5,13,6,12,1,3,0.3121908505607964,1,1.0,0.16666666666666666
late,5,14,6,12,1,3,0.25741422211614845,1,1.0,0.16666666666666666
late,6,1,1,12,2,1,0.6018429744395667,1,1.0,1.0
late,7,3,3,12,3,3,0.6911125962935625,1,1.0,0.3333333333333333
