phase,A1_actionId,C_actionId,n_context,A1_playerId,EV,count,train_winrate,usage_rate
receive,6,13,3,6,0.2688403136326793,1,1.0,0.3333333333333333
receive,7,3,1,6,0.45935289730181333,1,0.0,1.0
receive,10,3,6,6,0.4596563222959849,3,0.3333333333333333,0.5
receive,10,5,6,6,0.4312194554036887,1,0.0,0.16666666666666666
receive,10,13,6,6,0.3099575193987319,2,0.0,0.3333333333333333
receive,1,13,2,7,0.3016938886106175,2,0.0,1.0
receive,4,1,3,7,0.48036579167253485,1,0.0,0.3333333333333333
receive,4,2,3,7,0.44877432481613116,2,0.5,0.6666666666666666
receive,6,14,1,7,0.19583485192536337,1,0.0,1.0
receive,7,2,1,7,0.541533804332107,1,1.0,1.0
receive,10,1,12,7,0.4220618114319777,2,0.0,0.16666666666666666
receive,10,2,12,7,0.3911486525694658,4,0.5,0.3333333333333333
receive,10,9,12,7,0.3580458472556549,1,0.0,0.08333333333333333
receive,10,13,12,7,0.26857007350668405,4,0.25,0.3333333333333333
receive,10,14,12,7,0.22119081415368447,1,0.0,0.08333333333333333
receive,11,11,1,7,0.40541891607760616,1,1.0,1.0
receive,1,1,12,8,0.5032926685472926,1,0.0,0.08333333333333333
receive,1,2,12,8,0.46316310365336194,1,0.0,0.08333333333333333
receive,1,5,12,8,0.44329883383671104,2,0.5,0.16666666666666666
receive,1,6,12,8,0.44269975745216894,3,0.0,0.25
receive,1,13,12,8,0.3037543502595326,5,0.4,0.4166666666666667
receive,4,6,5,8,0.42169566295325583,1,0.0,0.2
receive,4,13,5,8,0.2693244645013791,4,0.25,0.8
receive,6,13,2,8,0.2687263613963064,2,0.5,1.0
receive,7,6,3,8,0.43880518960226095,1,0.0,0.3333333333333333
receive,7,13,3,8,0.28276599192950397,2,0.0,0.6666666666666666
receive,10,1,32,8,0.5009554012477612,2,0.5,0.0625
receive,10,2,32,8,0.465148969914032,1,0.0,0.03125
receive,10,6,32,8,0.41635565039021893,4,0.0,0.125
receive,10,12,32,8,0.39044574766467527,1,0.0,0.03125
receive,10,13,32,8,0.29760504813860184,24,0.375,0.75
receive,11,6,4,8,0.46025515142446394,1,1.0,0.25
receive,11,10,4,8,0.3823783797090848,3,0.6666666666666666,0.75
receive,10,6,1,9,0.4154051015843453,1,1.0,1.0
receive,1,1,2,10,0.5433481237172294,1,0.0,0.5
receive,1,9,2,10,0.4393435455604996,1,0.0,0.5
receive,9,1,19,10,0.5233924847027047,2,1.0,0.10526315789473684
receive,9,2,19,10,0.4853386749778828,1,1.0,0.05263157894736842
receive,9,5,19,10,0.45475798327068323,5,0.4,0.2631578947368421
receive,9,9,19,10,0.4307108957295353,2,1.0,0.10526315789473684
receive,9,13,19,10,0.27804307656153954,9,0.2222222222222222,0.47368421052631576
receive,10,13,1,10,0.33885637041351546,1,1.0,1.0
receive,11,1,4,10,0.5258243265020645,2,0.5,0.5
receive,11,9,4,10,0.3919382542994436,2,0.0,0.5
receive,1,1,8,11,0.6093049493087469,1,1.0,0.125
receive,1,2,8,11,0.5787906661694645,1,0.0,0.125
receive,1,3,8,11,0.5877778065136109,1,1.0,0.125
receive,1,12,8,11,0.44721928037812636,2,0.0,0.25
receive,1,13,8,11,0.33312494574140494,2,0.0,0.25
receive,1,14,8,11,0.30848544055374966,1,0.0,0.125
receive,6,1,2,11,0.6245485442515072,1,1.0,0.5
receive,6,12,2,11,0.49392286508630434,1,0.0,0.5
receive,7,2,1,11,0.514060237411224,1,1.0,1.0
receive,8,1,10,11,0.6030575341025043,2,0.5,0.2
receive,8,2,10,11,0.5634697397496492,2,0.0,0.2
receive,8,5,10,11,0.538376267061035,1,0.0,0.1
receive,8,10,10,11,0.4513843021402343,1,0.0,0.1
receive,8,12,10,11,0.4701919602510933,1,1.0,0.1
receive,8,13,10,11,0.3546461075187726,2,0.5,0.2
receive,8,14,10,11,0.29158435568455265,1,0.0,0.1
receive,9,1,5,11,0.5871964434642475,1,1.0,0.2
receive,9,10,5,11,0.47724908459240256,1,1.0,0.2
receive,9,12,5,11,0.4861170483589848,2,0.5,0.4
receive,9,14,5,11,0.286372195871599,1,0.0,0.2
receive,10,1,28,11,0.5989565638396896,1,0.0,0.03571428571428571
receive,10,2,28,11,0.5628905964394585,2,0.5,0.07142857142857142
receive,10,3,28,11,0.5633601868983872,1,1.0,0.03571428571428571
receive,10,5,28,11,0.5087473733781696,1,0.0,0.03571428571428571
receive,10,8,28,11,0.3971364027263023,1,1.0,0.03571428571428571
receive,10,12,28,11,0.47413526435928327,9,0.4444444444444444,0.32142857142857145
receive,10,13,28,11,0.34305222581842115,10,0.3,0.35714285714285715
receive,10,14,28,11,0.2929608015963697,3,0.3333333333333333,0.10714285714285714
receive,11,1,2,11,0.5787701466823731,2,1.0,1.0
receive,12,1,56,11,0.5494720491611821,4,0.75,0.07142857142857142
receive,12,2,56,11,0.5101764758976143,5,0.4,0.08928571428571429
receive,12,5,56,11,0.4769508839223507,2,0.5,0.03571428571428571
receive,12,8,56,11,0.38305514408848146,1,1.0,0.017857142857142856
receive,12,10,56,11,0.4469307526584965,1,1.0,0.017857142857142856
receive,12,12,56,11,0.45127639773998124,24,0.4166666666666667,0.42857142857142855
receive,12,13,56,11,0.31828836704679186,16,0.4375,0.2857142857142857
receive,12,14,56,11,0.26475918930898346,3,0.0,0.05357142857142857
receive,1,1,3,12,0.6113257820449743,1,1.0,0.3333333333333333
receive,1,5,3,12,0.5533020160349144,1,0.0,0.3333333333333333
receive,1,13,3,12,0.41181471428194055,1,0.0,0.3333333333333333
receive,4,5,4,12,0.5216075779154554,2,0.5,0.5
receive,4,6,4,12,0.5154423058555248,1,1.0,0.25
receive,4,13,4,12,0.35633199967097795,1,1.0,0.25
receive,6,1,2,12,0.6161688529601803,1,1.0,0.5
receive,6,13,2,12,0.36371862412567557,1,1.0,0.5
receive,7,3,4,12,0.6614565257601355,1,1.0,0.25
receive,7,5,4,12,0.6025753947746573,1,0.0,0.25
receive,7,10,4,12,0.5143322155697947,1,0.0,0.25
receive,7,13,4,12,0.4189486834705345,1,1.0,0.25
receive,10,1,15,12,0.5964103540286707,5,0.4,0.3333333333333333
receive,10,5,15,12,0.5371450553955804,3,0.6666666666666666,0.2
receive,10,6,15,12,0.5364014612129204,1,1.0,0.06666666666666667
receive,10,13,15,12,0.40059497883529666,6,0.3333333333333333,0.4
receive,11,1,1,12,0.6030973987147165,1,0.0,1.0
receive,1,1,6,13,0.48972828066405444,2,0.5,0.3333333333333333
receive,1,2,6,13,0.4562683099404223,1,0.0,0.16666666666666666
receive,1,5,6,13,0.42445333712152933,1,0.0,0.16666666666666666
receive,1,13,6,13,0.2732896128633501,2,0.5,0.3333333333333333
receive,4,1,2,13,0.469663964198179,1,0.0,0.5
receive,4,6,2,13,0.40464803169423824,1,1.0,0.5
receive,7,6,1,13,0.4601630391190804,1,1.0,1.0
receive,10,1,18,13,0.4894788572195636,2,0.5,0.1111111111111111
receive,10,2,18,13,0.4511924224904442,6,0.3333333333333333,0.3333333333333333
receive,10,6,18,13,0.4095912083113718,3,0.0,0.16666666666666666
receive,10,13,18,13,0.2865329650708831,7,0.2857142857142857,0.3888888888888889
receive,11,1,21,13,0.5160149234476384,8,0.625,0.38095238095238093
receive,11,2,21,13,0.4781397488698065,1,0.0,0.047619047619047616
receive,11,5,21,13,0.44355784339447624,1,0.0,0.047619047619047616
receive,11,6,21,13,0.4422385068615891,1,0.0,0.047619047619047616
receive,11,10,21,13,0.3951307077795538,2,1.0,0.09523809523809523
receive,11,11,21,13,0.4014764502488355,1,0.0,0.047619047619047616
receive,11,13,21,13,0.2909330615054848,6,0.16666666666666666,0.2857142857142857
receive,11,14,21,13,0.1979443160266803,1,0.0,0.047619047619047616
receive,1,1,11,14,0.572629190620363,2,0.5,0.18181818181818182
receive,1,2,11,14,0.5324330164222772,6,0.3333333333333333,0.5454545454545454
receive,1,6,11,14,0.5082482782966754,1,0.0,0.09090909090909091
receive,1,13,11,14,0.36129504859192424,2,0.5,0.18181818181818182
receive,4,1,4,14,0.5539105594610912,1,1.0,0.25
receive,4,2,4,14,0.5078127067121484,2,0.5,0.5
receive,4,6,4,14,0.48534583352601807,1,1.0,0.25
receive,6,2,3,14,0.5940191322629409,1,1.0,0.3333333333333333
receive,6,6,3,14,0.5383816083418891,2,0.5,0.6666666666666666
receive,7,2,5,14,0.5668367992614314,3,0.6666666666666666,0.6
receive,7,6,5,14,0.5283497108770524,2,0.0,0.4
receive,10,2,10,14,0.5692875328895842,1,0.0,0.1
receive,10,6,10,14,0.5298421019683277,4,0.75,0.4
receive,10,10,10,14,0.4710317001898868,2,0.0,0.2
receive,10,13,10,14,0.40611386003215727,3,0.0,0.3
receive,6,13,1,15,0.23600442264082033,1,1.0,1.0
receive,10,1,6,15,0.4288289433631903,1,0.0,0.16666666666666666
receive,10,12,6,15,0.35445139171948653,5,0.4,0.8333333333333334
receive,12,1,6,15,0.4243204759915238,1,1.0,0.16666666666666666
receive,12,2,6,15,0.3886329371756208,1,0.0,0.16666666666666666
receive,12,10,6,15,0.32939257764311153,1,1.0,0.16666666666666666
receive,12,12,6,15,0.33547847370281075,3,0.3333333333333333,0.5
receive,1,1,4,16,0.4599960111918083,1,0.0,0.25
receive,1,2,4,16,0.42137025120078875,1,1.0,0.25
receive,1,6,4,16,0.38010561435632595,1,1.0,0.25
receive,1,13,4,16,0.23838587533202465,1,0.0,0.25
receive,4,6,3,16,0.4289386040608418,3,0.3333333333333333,1.0
receive,7,5,4,16,0.4271476733862334,1,0.0,0.25
receive,7,6,4,16,0.422082496091242,1,0.0,0.25
receive,7,13,4,16,0.2884278251691006,2,0.0,0.5
receive,10,2,4,16,0.42426950360551596,1,1.0,0.25
receive,10,5,4,16,0.3834402529379045,1,0.0,0.25
receive,10,13,4,16,0.22027009669692085,2,0.0,0.5
receive,11,1,6,16,0.4068052460499032,4,0.5,0.6666666666666666
receive,11,10,6,16,0.3211208106031447,1,1.0,0.16666666666666666
receive,11,11,6,16,0.32285586937974875,1,1.0,0.16666666666666666
receive,1,2,1,17,0.44231155128411453,1,0.0,1.0
receive,7,2,1,17,0.5741664359094943,1,1.0,1.0
receive,10,2,11,17,0.4675259241267609,4,0.75,0.36363636363636365
receive,10,5,11,17,0.44021937449654164,1,1.0,0.09090909090909091
receive,10,6,11,17,0.4391995875541079,1,0.0,0.09090909090909091
receive,10,7,11,17,0.4013221774626014,1,0.0,0.09090909090909091
receive,10,13,11,17,0.33057083306109697,4,0.5,0.36363636363636365
receive,11,6,2,17,0.46184813171978,1,1.0,0.5
receive,11,13,2,17,0.2877125046821483,1,0.0,0.5
receive,1,2,2,18,0.33379525403792265,1,0.0,0.5
receive,1,13,2,18,0.2076064634313053,1,0.0,0.5
receive,4,1,3,18,0.3237143248336047,2,0.0,0.6666666666666666
receive,4,13,3,18,0.13915869269893608,1,0.0,0.3333333333333333
receive,10,1,6,18,0.361607569068894,2,0.0,0.3333333333333333
receive,10,13,6,18,0.2212303329680709,4,0.0,0.6666666666666666
receive,1,1,8,19,0.534964894474305,1,1.0,0.125
receive,1,2,8,19,0.49775284183628254,3,0.3333333333333333,0.375
receive,1,6,8,19,0.4684473420915972,3,0.3333333333333333,0.375
receive,1,14,8,19,0.2682271764670212,1,0.0,0.125
receive,4,1,23,19,0.5392996387473588,2,0.5,0.08695652173913043
receive,4,2,23,19,0.5012665795302802,6,0.3333333333333333,0.2608695652173913
receive,4,3,23,19,0.49116249850737226,1,1.0,0.043478260869565216
receive,4,6,23,19,0.4722861985743767,8,0.625,0.34782608695652173
receive,4,13,23,19,0.31317737987894445,5,0.4,0.21739130434782608
receive,4,14,23,19,0.2672784224222836,1,0.0,0.043478260869565216
receive,10,1,15,19,0.5461717320380904,2,1.0,0.13333333333333333
receive,10,2,15,19,0.5061626329298899,4,0.5,0.26666666666666666
receive,10,4,15,19,0.5084533716640351,2,0.0,0.13333333333333333
receive,10,6,15,19,0.480771066886174,1,1.0,0.06666666666666667
receive,10,7,15,19,0.444688987673762,1,0.0,0.06666666666666667
receive,10,10,15,19,0.44085672049940966,1,1.0,0.06666666666666667
receive,10,13,15,19,0.34044975912785097,4,0.0,0.26666666666666666
receive,11,1,47,19,0.5590070733744488,10,0.6,0.2127659574468085
receive,11,2,47,19,0.5197384566360921,14,0.35714285714285715,0.2978723404255319
receive,11,4,47,19,0.5171841310701131,3,0.3333333333333333,0.06382978723404255
receive,11,6,47,19,0.49023291527478086,4,0.5,0.0851063829787234
receive,11,10,47,19,0.4392908663168565,2,0.5,0.0425531914893617
receive,11,11,47,19,0.4460246156587872,6,0.6666666666666666,0.1276595744680851
receive,11,13,47,19,0.3247704737130128,8,0.25,0.1702127659574468
receive,1,5,2,20,0.4427857319065692,1,0.0,0.5
receive,1,13,2,20,0.28553409418328646,1,0.0,0.5
receive,3,2,1,20,0.4689801764738333,1,0.0,1.0
receive,4,5,2,20,0.44811077530360166,1,1.0,0.5
receive,4,13,2,20,0.2580683580748281,1,1.0,0.5
receive,7,5,1,20,0.44057604426689795,1,0.0,1.0
receive,10,2,9,20,0.5226892638684364,4,0.5,0.4444444444444444
receive,10,5,9,20,0.47471889447665,1,0.0,0.1111111111111111
receive,10,6,9,20,0.4739021732508222,1,1.0,0.1111111111111111
receive,10,13,9,20,0.34797664508339843,3,0.0,0.3333333333333333
receive,11,1,7,20,0.5292710675227248,3,0.6666666666666666,0.42857142857142855
receive,11,2,7,20,0.49047744715112973,2,0.0,0.2857142857142857
receive,11,5,7,20,0.4705096383589654,1,1.0,0.14285714285714285
receive,11,13,7,20,0.3530449382240026,1,0.0,0.14285714285714285
receive,1,1,44,21,0.5676419929814789,1,1.0,0.022727272727272728
receive,1,2,44,21,0.5354829814917433,4,0.5,0.09090909090909091
receive,1,3,44,21,0.5326546287796016,5,0.4,0.11363636363636363
receive,1,5,44,21,0.494492521803711,4,0.75,0.09090909090909091
receive,1,6,44,21,0.4931221371420549,18,0.6111111111111112,0.4090909090909091
receive,1,8,44,21,0.40130634636523194,1,0.0,0.022727272727272728
receive,1,13,44,21,0.3342459384677659,11,0.18181818181818182,0.25
receive,3,3,1,21,0.5913119325435174,1,1.0,1.0
receive,4,1,22,21,0.557079897650502,5,0.8,0.22727272727272727
receive,4,3,22,21,0.5046985838465438,1,1.0,0.045454545454545456
receive,4,5,22,21,0.4823953051486626,3,0.3333333333333333,0.13636363636363635
receive,4,6,22,21,0.47711213148093506,9,0.7777777777777778,0.4090909090909091
receive,4,10,22,21,0.3962794398308666,2,0.5,0.09090909090909091
receive,4,13,22,21,0.28360845843449217,2,0.0,0.09090909090909091
receive,6,1,52,21,0.6132850405977506,4,0.0,0.07692307692307693
receive,6,2,52,21,0.5804863005694132,2,0.5,0.038461538461538464
receive,6,3,52,21,0.5719489597219412,7,0.42857142857142855,0.1346153846153846
receive,6,5,52,21,0.5391008231220715,9,0.3333333333333333,0.17307692307692307
receive,6,6,52,21,0.5359785076704606,22,0.4090909090909091,0.4230769230769231
receive,6,13,52,21,0.34132913932711884,8,0.25,0.15384615384615385
receive,7,2,31,21,0.5564477218820403,2,0.5,0.06451612903225806
receive,7,3,31,21,0.5448453790945347,4,0.5,0.12903225806451613
receive,7,5,31,21,0.5277346849063272,1,0.0,0.03225806451612903
receive,7,6,31,21,0.5235518655547348,11,0.5454545454545454,0.3548387096774194
receive,7,10,31,21,0.4577070927951708,1,1.0,0.03225806451612903
receive,7,13,31,21,0.3651890401086538,12,0.5,0.3870967741935484
receive,8,1,5,21,0.6085667536780474,1,0.0,0.2
receive,8,5,5,21,0.5429151615784743,1,1.0,0.2
receive,8,6,5,21,0.5408245858393582,1,1.0,0.2
receive,8,11,5,21,0.48262647294787353,1,1.0,0.2
receive,8,13,5,21,0.3766024955617645,1,0.0,0.2
receive,9,1,4,21,0.5898080781401515,1,1.0,0.25
receive,9,3,4,21,0.5363280884308834,1,1.0,0.25
receive,9,13,4,21,0.38269767014668554,2,0.5,0.5
receive,10,1,93,21,0.572021195358647,9,0.6666666666666666,0.0967741935483871
receive,10,2,93,21,0.5367910814485745,4,0.5,0.043010752688172046
receive,10,3,93,21,0.5301764793124609,6,0.3333333333333333,0.06451612903225806
receive,10,5,93,21,0.499420074446393,4,0.25,0.043010752688172046
receive,10,6,93,21,0.4988185585515979,23,0.6086956521739131,0.24731182795698925
receive,10,7,93,21,0.4629401683073594,1,0.0,0.010752688172043012
receive,10,10,93,21,0.4591704186955421,8,0.75,0.08602150537634409
receive,10,11,93,21,0.4645599388653366,1,0.0,0.010752688172043012
receive,10,13,93,21,0.3622664302391937,36,0.3611111111111111,0.3870967741935484
receive,10,14,93,21,0.30322675069943317,1,0.0,0.010752688172043012
receive,11,1,64,21,0.5817013443280281,36,0.7222222222222222,0.5625
receive,11,3,64,21,0.5411225376045896,1,1.0,0.015625
receive,11,5,64,21,0.5236044554137316,2,0.5,0.03125
receive,11,6,64,21,0.5219586948161529,6,0.5,0.09375
receive,11,7,64,21,0.4828530993926454,6,0.6666666666666666,0.09375
receive,11,10,64,21,0.4773455203392705,6,0.6666666666666666,0.09375
receive,11,11,64,21,0.4881331547298103,1,0.0,0.015625
receive,11,13,64,21,0.3807569085660144,6,0.16666666666666666,0.09375
receive,12,6,2,21,0.49925902951137663,1,1.0,0.5
receive,12,13,2,21,0.38138618576675815,1,0.0,0.5
receive,1,13,1,22,0.3057086047983735,1,1.0,1.0
receive,10,1,22,22,0.632628256889505,1,1.0,0.045454545454545456
receive,10,2,22,22,0.5958621622582141,4,0.5,0.18181818181818182
receive,10,10,22,22,0.492579022579881,1,0.0,0.045454545454545456
receive,10,13,22,22,0.41594264192450525,16,0.4375,0.7272727272727273
receive,1,1,3,23,0.5644230924422712,2,0.5,0.6666666666666666
receive,1,13,3,23,0.32723881737080646,1,0.0,0.3333333333333333
receive,4,1,12,23,0.4138558066627633,1,0.0,0.08333333333333333
receive,4,5,12,23,0.36227614327857105,7,0.14285714285714285,0.5833333333333334
receive,4,6,12,23,0.35675676579648496,3,0.3333333333333333,0.25
receive,4,13,12,23,0.2232924454578329,1,0.0,0.08333333333333333
receive,6,5,1,23,0.4926896916778868,1,1.0,1.0
receive,7,5,4,23,0.5101691631871058,1,0.0,0.25
receive,7,6,4,23,0.5055810466994917,1,0.0,0.25
receive,7,13,4,23,0.3467652366095674,2,0.0,0.5
receive,10,1,7,23,0.47762159328935383,2,0.5,0.2857142857142857
receive,10,2,7,23,0.4521421955009049,2,1.0,0.2857142857142857
receive,10,5,7,23,0.4132147053635803,1,0.0,0.14285714285714285
receive,10,13,7,23,0.2948727809208903,2,1.0,0.2857142857142857
receive,11,1,8,23,0.5463866080174705,2,0.5,0.25
receive,11,2,8,23,0.5057902315651742,3,0.6666666666666666,0.375
receive,11,6,8,23,0.4924189423362956,1,1.0,0.125
receive,11,10,8,23,0.43835749229584076,1,0.0,0.125
receive,11,13,8,23,0.3902946792461771,1,1.0,0.125
receive,1,1,3,24,0.4039888671147263,1,0.0,0.3333333333333333
receive,1,6,3,24,0.33731711466206615,1,1.0,0.3333333333333333
receive,1,13,3,24,0.21582786910393603,1,0.0,0.3333333333333333
receive,4,2,1,24,0.3474244261215566,1,0.0,1.0
receive,10,1,5,24,0.3997964712790368,1,1.0,0.2
receive,10,2,5,24,0.3628143550184727,1,1.0,0.2
receive,10,13,5,24,0.1996688488901115,3,0.0,0.6
receive,11,1,4,24,0.3803101136490446,3,0.0,0.75
receive,11,13,4,24,0.19736321509568022,1,0.0,0.25
receive,1,1,8,25,0.5292150103387527,5,0.6,0.625
receive,1,6,8,25,0.46541884483515983,2,0.5,0.25
receive,1,13,8,25,0.3284581462446628,1,0.0,0.125
receive,7,1,6,25,0.5378596938889141,1,1.0,0.16666666666666666
receive,7,2,6,25,0.49662019323037243,3,0.6666666666666666,0.5
receive,7,13,6,25,0.32120859222469483,2,0.0,0.3333333333333333
receive,10,2,8,25,0.42212697070637323,4,0.0,0.5
receive,10,13,8,25,0.2614816291996122,4,0.25,0.5
receive,11,1,6,25,0.43534911960110984,2,0.0,0.3333333333333333
receive,11,2,6,25,0.40375125601205264,2,0.5,0.3333333333333333
receive,11,13,6,25,0.2588005886965511,2,0.0,0.3333333333333333
receive,1,2,1,26,0.5091504492372315,1,0.0,1.0
receive,4,6,1,26,0.4476937944364107,1,1.0,1.0
receive,6,2,3,26,0.5134938427599457,1,1.0,0.3333333333333333
receive,6,6,3,26,0.4819354360521258,2,0.0,0.6666666666666666
receive,10,1,9,26,0.5526860652754295,1,1.0,0.1111111111111111
receive,10,2,9,26,0.5146082462107182,1,1.0,0.1111111111111111
receive,10,5,9,26,0.4781726343709755,1,1.0,0.1111111111111111
receive,10,6,9,26,0.4772913542854107,1,1.0,0.1111111111111111
receive,10,10,9,26,0.41587027825128825,3,0.0,0.3333333333333333
receive,10,13,9,26,0.3512837979333897,2,0.0,0.2222222222222222
receive,1,13,1,28,0.32425787262214156,1,0.0,1.0
receive,4,2,5,28,0.40257348793782965,3,0.0,0.6
receive,4,6,5,28,0.3779054223513478,1,1.0,0.2
receive,4,13,5,28,0.239338280309726,1,1.0,0.2
receive,10,1,8,28,0.47481619847640705,2,1.0,0.25
receive,10,2,8,28,0.4364576267263237,1,0.0,0.125
receive,10,4,8,28,0.4415609947193458,1,0.0,0.125
receive,10,6,8,28,0.41271763701518227,1,0.0,0.125
receive,10,13,8,28,0.2984400795901992,3,0.3333333333333333,0.375
receive,11,7,1,28,0.34006593749738223,1,0.0,1.0
receive,1,2,2,29,0.3797482432704654,1,0.0,0.5
receive,1,6,2,29,0.3653149663357717,1,1.0,0.5
receive,4,2,1,29,0.38861074193803735,1,1.0,1.0
receive,7,13,2,29,0.1905907610145564,2,0.0,1.0
receive,10,6,6,29,0.37200421063212774,1,0.0,0.16666666666666666
receive,10,13,6,29,0.2587035195512201,5,0.4,0.8333333333333334
receive,11,1,10,29,0.4350943864635554,7,0.2857142857142857,0.7
receive,11,6,10,29,0.380761422333435,1,0.0,0.1
receive,11,13,10,29,0.28584314362592916,2,0.0,0.2
receive,0,10,1,30,0.8182750301304689,1,0.0,1.0
receive,1,1,1,30,0.5947282157953051,1,1.0,1.0
receive,4,13,1,30,0.4079978630481658,1,1.0,1.0
receive,6,13,2,30,0.3961827932275199,2,0.5,1.0
receive,7,2,2,30,0.6388770081597672,1,1.0,0.5
receive,7,13,2,30,0.44512359475054264,1,0.0,0.5
receive,10,1,16,30,0.6424518151811254,3,0.6666666666666666,0.1875
receive,10,2,16,30,0.604660260390435,2,0.5,0.125
receive,10,5,16,30,0.5861258286864779,1,1.0,0.0625
receive,10,10,16,30,0.5372401202373853,1,1.0,0.0625
receive,10,13,16,30,0.45641857354904325,9,0.5555555555555556,0.5625
receive,1,5,1,31,0.5215663446542341,1,1.0,1.0
receive,4,2,7,31,0.4925789321712015,2,0.5,0.2857142857142857
receive,4,5,7,31,0.469601448580228,1,1.0,0.14285714285714285
