phase,A1_actionId,C_actionId,n_context,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
late,1,8,3620,1,1,0.38686169320973257,1,0.0,0.00027624309392265195
late,1,8,3620,1,2,0.3921746793231711,1,0.0,0.00027624309392265195
late,1,8,3620,1,3,0.37644317758537027,6,0.5,0.0016574585635359116
late,1,9,3620,1,2,0.4140153305839445,4,0.25,0.0011049723756906078
late,1,10,3620,1,0,0.0010961173766791954,2,0.0,0.0005524861878453039
late,1,10,3620,1,1,0.40245886448255236,1,0.0,0.00027624309392265195
late,1,10,3620,1,2,0.39583742186428056,56,0.35714285714285715,0.015469613259668509
late,1,10,3620,1,3,0.3573303276111525,9,0.4444444444444444,0.002486187845303867
late,1,11,3620,1,2,0.45750543894427975,55,0.4909090909090909,0.015193370165745856
late,1,11,3620,1,3,0.4087307132480522,8,0.25,0.0022099447513812156
late,1,12,3620,1,2,0.484967697602879,22,0.5909090909090909,0.0060773480662983425
late,1,12,3620,1,4,0.5581350295348462,1,1.0,0.00027624309392265195
late,1,12,3620,1,5,0.5729304977053973,1,1.0,0.00027624309392265195
late,1,13,3620,1,0,0.001198952912880699,70,0.0,0.019337016574585635
late,1,13,3620,1,1,0.3102828606981471,190,0.2736842105263158,0.052486187845303865
late,1,13,3620,1,3,0.2804930114936176,336,0.22023809523809523,0.09281767955801105
late,1,13,3620,1,4,0.38093523579897154,1,0.0,0.00027624309392265195
late,1,14,3620,1,0,0.0008678588170267935,1,0.0,0.00027624309392265195
late,1,14,3620,1,1,0.22047437141873802,21,0.19047619047619047,0.005801104972375691
late,1,14,3620,1,3,0.24278008505373738,10,0.2,0.0027624309392265192
late,1,1,4,2,1,0.5055179508089835,1,1.0,0.25
late,1,3,4,2,1,0.5398867759750762,1,0.0,0.25
late,1,11,4,2,2,0.4305256503881317,1,1.0,0.25
late,1,13,4,2,3,0.23403173071157307,1,0.0,0.25
late,1,1,12,3,1,0.5429868970692419,4,0.5,0.3333333333333333
late,1,1,12,3,3,0.4609751836698252,1,0.0,0.08333333333333333
late,1,2,12,3,3,0.4379043972436194,1,0.0,0.08333333333333333
late,1,3,12,3,3,0.592766988032888,1,1.0,0.08333333333333333
late,1,6,12,3,3,0.5174813627769415,2,0.0,0.16666666666666666
late,1,13,12,3,0,0.0009523346295084431,1,0.0,0.08333333333333333
late,1,13,12,3,3,0.22676806722446927,2,0.0,0.16666666666666666
late,1,1,7,4,1,0.6078564730717543,1,0.0,0.14285714285714285
late,1,3,7,4,1,0.6289864636751116,1,1.0,0.14285714285714285
late,1,3,7,4,3,0.6387522494953789,2,0.5,0.2857142857142857
late,1,5,7,4,1,0.566256054413264,1,1.0,0.14285714285714285
late,1,6,7,4,3,0.5791544650796273,1,1.0,0.14285714285714285
late,1,10,7,4,2,0.4674458449682958,1,1.0,0.14285714285714285
late,2,1,1437,1,0,0.0013205980349981828,11,0.0,0.007654836464857342
late,2,1,1437,1,1,0.534827729338588,289,0.5778546712802768,0.2011134307585247
late,2,2,1437,1,0,0.0012835771957776835,23,0.0,0.016005567153792623
late,2,2,1437,1,1,0.5154605266517847,656,0.4969512195121951,0.45650661099512874
late,2,2,1437,1,2,0.4417850982486451,1,0.0,0.0006958942240779402
late,2,2,1437,1,3,0.40949457609634016,2,0.0,0.0013917884481558804
late,2,3,1437,1,1,0.5755194038888477,9,0.6666666666666666,0.006263048016701462
late,2,3,1437,1,3,0.5880563670804247,11,0.6363636363636364,0.007654836464857342
late,2,5,1437,1,0,0.0012377595848759465,2,0.0,0.0013917884481558804
late,2,5,1437,1,1,0.48704568453986385,54,0.5,0.037578288100208766
late,2,5,1437,1,3,0.46657130471036096,4,0.25,0.0027835768963117608
late,2,6,1437,1,0,0.001254219002371258,1,0.0,0.0006958942240779402
late,2,6,1437,1,1,0.4882946699710929,48,0.4375,0.033402922755741124
late,2,6,1437,1,3,0.4920941540835522,52,0.5,0.03618649965205289
late,2,8,1437,1,1,0.30810355192663996,1,0.0,0.0006958942240779402
late,2,8,1437,1,3,0.3024045026965178,2,0.0,0.0013917884481558804
late,2,9,1437,1,2,0.41924561892958784,3,1.0,0.0020876826722338203
late,2,10,1437,1,2,0.3625123536758302,2,0.0,0.0013917884481558804
late,2,10,1437,1,3,0.3262046482371105,1,0.0,0.0006958942240779402
late,2,10,1437,1,4,0.4363210638587246,1,1.0,0.0006958942240779402
late,2,11,1437,1,2,0.424837058762884,2,0.5,0.0013917884481558804
late,2,11,1437,1,3,0.37792392608859715,1,0.0,0.0006958942240779402
late,2,12,1437,1,2,0.43930154144705025,12,0.25,0.008350730688935281
late,2,12,1437,1,3,0.4170667008078541,3,0.3333333333333333,0.0020876826722338203
late,2,12,1437,1,5,0.5232209875232195,1,0.0,0.0006958942240779402
late,2,13,1437,1,0,0.0010980406313910716,11,0.0,0.007654836464857342
late,2,13,1437,1,1,0.2716685867823696,71,0.2112676056338028,0.049408489909533754
late,2,13,1437,1,3,0.24667874419573899,141,0.2624113475177305,0.09812108559498957
late,2,14,1437,1,0,0.0010308239424398874,2,0.0,0.0013917884481558804
late,2,14,1437,1,1,0.23797845596791056,13,0.3076923076923077,0.009046624913013222
late,2,14,1437,1,3,0.2477321750836714,7,0.42857142857142855,0.0048712595685455815
late,2,1,11,3,1,0.5505888248025568,1,1.0,0.09090909090909091
late,2,2,11,3,0,0.0013347243568488,1,0.0,0.09090909090909091
late,2,2,11,3,1,0.5361305911001316,2,0.5,0.18181818181818182
late,2,5,11,3,0,0.0012680364895977592,1,0.0,0.09090909090909091
late,2,5,11,3,3,0.49262096715886855,3,1.0,0.2727272727272727
late,2,6,11,3,3,0.5209406862798497,2,1.0,0.18181818181818182
late,2,13,11,3,3,0.24323415462884776,1,1.0,0.09090909090909091
late,2,5,1,4,1,0.5313488188603546,1,1.0,1.0
late,3,1,44,1,1,0.5219509386286295,2,0.5,0.045454545454545456
late,3,2,44,1,1,0.5226357854662115,3,0.0,0.06818181818181818
late,3,3,44,1,1,0.5957178965601145,23,0.7391304347826086,0.5227272727272727
late,3,3,44,1,3,0.6160329794887054,1,1.0,0.022727272727272728
late,3,5,44,1,1,0.4946541180507325,1,0.0,0.022727272727272728
late,3,6,44,1,1,0.4811966129446034,5,0.0,0.11363636363636363
late,3,6,44,1,2,0.4802291774508355,1,0.0,0.022727272727272728
late,3,6,44,1,3,0.48999069944032264,1,0.0,0.022727272727272728
late,3,12,44,1,2,0.44094181625976675,1,0.0,0.022727272727272728
late,3,13,44,1,1,0.2655511414258075,3,0.3333333333333333,0.06818181818181818
late,3,13,44,1,3,0.24670383611432742,3,0.3333333333333333,0.06818181818181818
late,3,1,28,2,1,0.495502768807503,1,0.0,0.03571428571428571
late,3,3,28,2,2,0.5747703766697357,12,0.5,0.42857142857142855
late,3,3,28,2,3,0.585655223600533,1,1.0,0.03571428571428571
late,3,6,28,2,2,0.47424753937024766,4,0.5,0.14285714285714285
late,3,6,28,2,3,0.48903348212309067,2,0.5,0.07142857142857142
late,3,6,28,2,5,0.595064957956695,1,0.0,0.03571428571428571
late,3,10,28,2,2,0.40426994853043324,1,1.0,0.03571428571428571
late,3,11,28,2,2,0.435381289514701,1,1.0,0.03571428571428571
late,3,13,28,2,0,0.0010363018927152458,1,0.0,0.03571428571428571
late,3,13,28,2,2,0.282463085096286,1,1.0,0.03571428571428571
late,3,13,28,2,3,0.25876009899604624,3,0.3333333333333333,0.10714285714285714
late,3,1,215,3,1,0.54419908294344,33,0.3939393939393939,0.15348837209302327
late,3,2,215,3,1,0.5545236612163841,5,0.8,0.023255813953488372
late,3,3,215,3,1,0.6331796736277037,1,0.0,0.004651162790697674
late,3,3,215,3,2,0.640356179859802,1,1.0,0.004651162790697674
late,3,3,215,3,3,0.647130285323168,107,0.7102803738317757,0.49767441860465117
late,3,5,215,3,0,0.0012576936532306359,3,0.0,0.013953488372093023
late,3,5,215,3,1,0.5333716436230589,3,0.3333333333333333,0.013953488372093023
late,3,5,215,3,3,0.5060432891956353,9,0.2222222222222222,0.04186046511627907
late,3,5,215,3,5,0.6613443391338314,1,1.0,0.004651162790697674
late,3,6,215,3,3,0.5270596251121268,6,0.5,0.027906976744186046
late,3,9,215,3,2,0.4834644080667961,1,1.0,0.004651162790697674
late,3,10,215,3,2,0.42905092817187124,1,1.0,0.004651162790697674
late,3,11,215,3,2,0.45044489561831746,11,0.36363636363636365,0.05116279069767442
late,3,11,215,3,3,0.39103435094045524,3,0.6666666666666666,0.013953488372093023
late,3,12,215,3,2,0.47180124090945563,5,0.4,0.023255813953488372
late,3,13,215,3,0,0.0009854211974696604,1,0.0,0.004651162790697674
late,3,13,215,3,2,0.264131106479537,3,0.0,0.013953488372093023
late,3,13,215,3,3,0.23545358445574266,19,0.21052631578947367,0.08837209302325581
late,3,14,215,3,3,0.2168630080898361,2,0.0,0.009302325581395349
late,3,5,1,5,2,0.6526571676075846,1,1.0,1.0
late,4,1,645,1,0,0.0013400632583595415,3,0.0,0.004651162790697674
late,4,1,645,1,1,0.5271207347311272,118,0.6016949152542372,0.18294573643410852
late,4,1,645,1,3,0.42256532595273394,1,1.0,0.0015503875968992248
late,4,2,645,1,0,0.0012666729213371942,5,0.0,0.007751937984496124
late,4,2,645,1,1,0.4982162098215975,94,0.43617021276595747,0.14573643410852713
late,4,2,645,1,3,0.40012410411814026,1,0.0,0.0015503875968992248
late,4,3,645,1,1,0.530978654888728,1,1.0,0.0015503875968992248
late,4,3,645,1,3,0.5439569898707765,3,0.6666666666666666,0.004651162790697674
late,4,5,645,1,0,0.0011654373447714283,6,0.0,0.009302325581395349
late,4,5,645,1,1,0.4561258981509854,82,0.3902439024390244,0.12713178294573643
late,4,5,645,1,3,0.42720836520901473,5,0.4,0.007751937984496124
late,4,6,645,1,0,0.001180733361254541,4,0.0,0.006201550387596899
late,4,6,645,1,1,0.459983266937478,114,0.4824561403508772,0.17674418604651163
late,4,6,645,1,3,0.4591208789228239,20,0.4,0.031007751937984496
late,4,8,645,1,3,0.2778818544956322,3,0.0,0.004651162790697674
late,4,10,645,1,2,0.3400200172519905,1,1.0,0.0015503875968992248
late,4,10,645,1,3,0.2998691121156124,1,0.0,0.0015503875968992248
late,4,10,645,1,5,0.39471376074262593,1,0.0,0.0015503875968992248
late,4,11,645,1,3,0.3494362058881533,1,1.0,0.0015503875968992248
late,4,13,645,1,0,0.0010305213749476983,15,0.0,0.023255813953488372
late,4,13,645,1,1,0.24877411430159418,51,0.19607843137254902,0.07906976744186046
late,4,13,645,1,2,0.24593549568908163,1,0.0,0.0015503875968992248
late,4,13,645,1,3,0.22296528102451857,111,0.16216216216216217,0.17209302325581396
late,4,14,645,1,1,0.17423053507380146,2,0.0,0.0031007751937984496
late,4,14,645,1,3,0.19096951532897866,1,1.0,0.0015503875968992248
late,4,1,2,2,1,0.4823179088331402,1,0.0,0.5
late,4,6,2,2,2,0.47140701702356946,1,0.0,0.5
late,4,1,8,3,1,0.5166832435297303,1,1.0,0.125
late,4,2,8,3,1,0.46804127561243425,1,0.0,0.125
late,4,3,8,3,1,0.5289871935365926,1,1.0,0.125
late,4,10,8,3,2,0.3683227920340295,1,0.0,0.125
late,4,13,8,3,3,0.19854144536808505,4,0.25,0.5
late,4,1,158,4,0,0.0014490836825063066,2,0.0,0.012658227848101266
late,4,1,158,4,1,0.5963323641299854,37,0.5405405405405406,0.23417721518987342
late,4,1,158,4,3,0.5368721949783669,1,1.0,0.006329113924050633
late,4,2,158,4,0,0.001402118000764172,1,0.0,0.006329113924050633
late,4,2,158,4,1,0.5648287568336948,18,0.6111111111111112,0.11392405063291139
late,4,3,158,4,3,0.6328436371511222,5,0.8,0.03164556962025317
late,4,5,158,4,0,0.0013032642015954542,1,0.0,0.006329113924050633
late,4,5,158,4,1,0.5334198474987506,19,0.5789473684210527,0.12025316455696203
late,4,5,158,4,3,0.502226426395962,2,0.5,0.012658227848101266
late,4,6,158,4,0,0.0013478892737704682,2,0.0,0.012658227848101266
late,4,6,158,4,1,0.5409506116812649,27,0.6666666666666666,0.17088607594936708
late,4,6,158,4,3,0.5335352340750253,9,0.4444444444444444,0.056962025316455694
late,4,10,158,4,2,0.42784767699836224,2,0.0,0.012658227848101266
late,4,13,158,4,0,0.0009888111649643345,4,0.0,0.02531645569620253
late,4,13,158,4,1,0.2719528688294433,2,0.5,0.012658227848101266
late,4,13,158,4,3,0.213007350194597,26,0.07692307692307693,0.16455696202531644
late,4,1,7,5,1,0.4878568331586163,3,0.3333333333333333,0.42857142857142855
late,4,5,7,5,1,0.4083017202808182,1,0.0,0.14285714285714285
late,4,10,7,5,2,0.40974025644327555,2,0.5,0.2857142857142857
late,4,13,7,5,1,0.2808136669773634,1,1.0,0.14285714285714285
late,5,1,855,1,0,0.0014151462767774282,2,0.0,0.0023391812865497076
late,5,1,855,1,1,0.5489968435812154,171,0.543859649122807,0.2
late,5,2,855,1,0,0.0013690415035466478,8,0.0,0.00935672514619883
late,5,2,855,1,1,0.5260497599766149,110,0.5272727272727272,0.1286549707602339
late,5,2,855,1,4,0.6388457682221755,1,1.0,0.0011695906432748538
late,5,3,855,1,1,0.5701599136953888,14,0.7142857142857143,0.016374269005847954
late,5,3,855,1,3,0.5724689578263926,8,0.5,0.00935672514619883
late,5,5,855,1,0,0.0012777202295560406,5,0.0,0.005847953216374269
late,5,5,855,1,1,0.49031441498580525,238,0.5294117647058824,0.2783625730994152
late,5,5,855,1,3,0.46053283500823117,6,0.3333333333333333,0.007017543859649123
late,5,5,855,1,4,0.5136951740315858,2,0.0,0.0023391812865497076
late,5,6,855,1,0,0.0012971787563610896,1,0.0,0.0011695906432748538
late,5,6,855,1,1,0.4969595173689998,68,0.4411764705882353,0.07953216374269007
late,5,6,855,1,2,0.4941228263615069,1,1.0,0.0011695906432748538
late,5,6,855,1,3,0.4940806367094638,31,0.5806451612903226,0.03625730994152047
late,5,6,855,1,5,0.5834037151438356,2,1.0,0.0023391812865497076
late,5,8,855,1,1,0.30379217687145027,1,0.0,0.0011695906432748538
late,5,10,855,1,3,0.3244813225254293,1,0.0,0.0011695906432748538
late,5,10,855,1,5,0.4227615563263812,1,0.0,0.0011695906432748538
late,5,11,855,1,3,0.3778179799752765,1,1.0,0.0011695906432748538
late,5,12,855,1,2,0.44030423490666687,11,0.36363636363636365,0.012865497076023392
late,5,12,855,1,3,0.40780756164932497,1,1.0,0.0011695906432748538
late,5,13,855,1,0,0.0010939794931819633,14,0.0,0.016374269005847954
late,5,13,855,1,1,0.2664351297663121,70,0.21428571428571427,0.08187134502923976
late,5,13,855,1,2,0.26063793241126726,3,0.0,0.0035087719298245615
late,5,13,855,1,3,0.23700852710957446,79,0.24050632911392406,0.09239766081871345
late,5,14,855,1,1,0.1860637231269611,3,0.3333333333333333,0.0035087719298245615
late,5,14,855,1,3,0.19261733687556626,2,0.5,0.0023391812865497076
late,5,1,16,2,1,0.5335572730910662,1,0.0,0.0625
late,5,3,16,2,2,0.536547515715813,1,1.0,0.0625
late,5,3,16,2,3,0.5236481775205727,2,0.0,0.125
late,5,5,16,2,2,0.433471582828236,1,0.0,0.0625
late,5,5,16,2,3,0.4127293996534295,2,0.0,0.125
late,5,6,16,2,3,0.4733602790953072,2,0.5,0.125
late,5,6,16,2,5,0.5876779005145322,1,0.0,0.0625
late,5,9,16,2,2,0.44797529798568875,1,1.0,0.0625
late,5,9,16,2,5,0.6249103416771569,2,1.0,0.125
late,5,13,16,2,2,0.25467450815252235,1,0.0,0.0625
late,5,13,16,2,3,0.21679930651313467,2,0.0,0.125
late,5,1,129,3,0,0.0014265761391412716,3,0.0,0.023255813953488372
late,5,1,129,3,1,0.555781916633619,15,0.5333333333333333,0.11627906976744186
late,5,2,129,3,1,0.5308392278596784,5,0.4,0.03875968992248062
late,5,3,129,3,2,0.6019165707085932,1,1.0,0.007751937984496124
late,5,3,129,3,3,0.5976914755805265,15,0.6,0.11627906976744186
late,5,5,129,3,0,0.0012928213044045296,5,0.0,0.03875968992248062
late,5,5,129,3,1,0.5071869622932635,5,0.4,0.03875968992248062
late,5,5,129,3,3,0.4788774541900052,25,0.52,0.1937984496124031
late,5,6,129,3,2,0.5203419819005131,1,0.0,0.007751937984496124
late,5,6,129,3,3,0.519373553576829,16,0.5625,0.12403100775193798
late,5,7,129,3,1,0.4469872796744123,1,1.0,0.007751937984496124
late,5,8,129,3,2,0.3464792087050484,1,0.0,0.007751937984496124
late,5,9,129,3,5,0.6533791057177373,1,0.0,0.007751937984496124
late,5,10,129,3,2,0.41747175959235533,4,0.5,0.031007751937984496
late,5,11,129,3,2,0.4485500841996273,2,0.5,0.015503875968992248
late,5,12,129,3,0,0.0012685295177169782,1,0.0,0.007751937984496124
late,5,12,129,3,2,0.45762167517337116,8,0.625,0.06201550387596899
late,5,13,129,3,0,0.0010237628382164501,3,0.0,0.023255813953488372
late,5,13,129,3,2,0.2627498796231741,2,0.0,0.015503875968992248
late,5,13,129,3,3,0.23088472966865828,13,0.07692307692307693,0.10077519379844961
late,5,14,129,3,0,0.0007537174227369567,2,0.0,0.015503875968992248
late,5,2,2,4,1,0.567848996969724,1,0.0,0.5
late,5,5,2,4,3,0.5125605661103063,1,1.0,0.5
late,6,1,1162,1,0,0.0014451234999943035,2,0.0,0.0017211703958691911
late,6,1,1162,1,1,0.5535951883641227,133,0.5714285714285714,0.1144578313253012
late,6,1,1162,1,3,0.41700914536559375,3,0.0,0.0025817555938037868
late,6,2,1162,1,0,0.0013779382298404967,12,0.0,0.010327022375215147
late,6,2,1162,1,1,0.5270797953868551,184,0.5163043478260869,0.15834767641996558
late,6,3,1162,1,1,0.5487668950959385,32,0.53125,0.027538726333907058
late,6,3,1162,1,3,0.5540073304368545,2,0.5,0.0017211703958691911
late,6,4,1162,1,1,0.5146726695880283,1,0.0,0.0008605851979345956
late,6,5,1162,1,0,0.001273266937528161,14,0.0,0.012048192771084338
late,6,5,1162,1,1,0.48969777859298397,135,0.37777777777777777,0.11617900172117039
late,6,5,1162,1,3,0.46310355540588843,2,0.0,0.0017211703958691911
late,6,6,1162,1,0,0.0013171799212980649,9,0.0,0.00774526678141136
late,6,6,1162,1,1,0.5043708262630554,382,0.5052356020942408,0.3287435456110155
late,6,6,1162,1,2,0.5027440567908802,1,1.0,0.0008605851979345956
late,6,6,1162,1,3,0.5044620853582505,8,0.375,0.0068846815834767644
late,6,9,1162,1,3,0.4262822342220272,2,0.5,0.0017211703958691911
late,6,10,1162,1,2,0.3737558961227564,1,1.0,0.0008605851979345956
late,6,11,1162,1,2,0.43625356417842437,1,1.0,0.0008605851979345956
late,6,13,1162,1,0,0.0010718031550197966,9,0.0,0.00774526678141136
late,6,13,1162,1,1,0.2652326017563137,79,0.24050632911392406,0.06798623063683305
late,6,13,1162,1,2,0.25974692766063945,1,0.0,0.0008605851979345956
late,6,13,1162,1,3,0.23768688493176227,141,0.19148936170212766,0.12134251290877797
late,6,14,1162,1,1,0.17293731984659227,7,0.14285714285714285,0.006024096385542169
late,6,14,1162,1,3,0.17379897536959218,1,0.0,0.0008605851979345956
late,6,1,87,2,1,0.5410107850149677,10,0.6,0.11494252873563218
late,6,3,87,2,1,0.5313439721115575,6,0.16666666666666666,0.06896551724137931
late,6,3,87,2,2,0.5429050401851963,5,0.6,0.05747126436781609
late,6,3,87,2,3,0.5372702085354497,6,0.8333333333333334,0.06896551724137931
late,6,5,87,2,0,0.0011883940454494176,1,0.0,0.011494252873563218
late,6,5,87,2,1,0.47222832841083157,3,0.3333333333333333,0.034482758620689655
late,6,5,87,2,2,0.46082004700841334,2,0.5,0.022988505747126436
late,6,5,87,2,3,0.4476352799992131,4,0.25,0.04597701149425287
late,6,6,87,2,1,0.4982600112161594,1,1.0,0.011494252873563218
late,6,6,87,2,2,0.49774108054265714,20,0.65,0.22988505747126436
late,6,6,87,2,3,0.5010704960898043,3,0.3333333333333333,0.034482758620689655
late,6,6,87,2,5,0.6248379299749848,2,0.5,0.022988505747126436
late,6,7,87,2,1,0.43556274997430744,1,1.0,0.011494252873563218
late,6,9,87,2,2,0.4666800509455524,2,1.0,0.022988505747126436
late,6,9,87,2,5,0.6605404693377297,2,1.0,0.022988505747126436
late,6,10,87,2,1,0.4339505712502086,1,1.0,0.011494252873563218
late,6,11,87,2,2,0.4533272229113507,1,0.0,0.011494252873563218
