phase,A1_actionId,C_actionId,n_context,A1_playerId,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
front3,15,13,8,2,4,3,0.2800409181629384,4,0.0,0.5
front3,15,1,20,2,5,1,0.4806490609428969,1,1.0,0.05
front3,15,5,20,2,5,1,0.4391280239634699,3,0.3333333333333333,0.15
front3,15,10,20,2,5,2,0.40205353341638705,15,0.5333333333333333,0.75
front3,15,11,20,2,5,2,0.4149635050475097,1,1.0,0.05
front3,0,1,34,3,0,1,0.4932252830506704,7,0.7142857142857143,0.20588235294117646
front3,0,2,34,3,0,1,0.4694651597390703,10,0.5,0.29411764705882354
front3,0,5,34,3,0,1,0.5063777092649306,9,0.5555555555555556,0.2647058823529412
front3,0,6,34,3,0,3,0.46224196641133036,4,0.5,0.11764705882352941
front3,0,10,34,3,0,2,0.3951948122859289,1,1.0,0.029411764705882353
front3,0,10,34,3,0,3,0.3761654105052757,2,0.5,0.058823529411764705
front3,0,11,34,3,0,3,0.3856192993031598,1,0.0,0.029411764705882353
front3,15,1,12,3,1,1,0.47237945866106146,8,0.5,0.6666666666666666
front3,15,6,12,3,1,3,0.42692418382735825,2,0.5,0.16666666666666666
front3,15,10,12,3,1,2,0.38097585843755094,2,0.0,0.16666666666666666
front3,15,1,5,3,2,1,0.49121758367512525,3,0.6666666666666666,0.6
front3,15,10,5,3,2,2,0.3618943883939535,1,1.0,0.2
front3,15,11,5,3,2,2,0.3829586750760086,1,0.0,0.2
front3,15,1,1,3,3,1,0.47500855823270716,1,1.0,1.0
front3,15,1,11,3,4,1,0.48800433346662825,5,0.4,0.45454545454545453
front3,15,5,11,3,4,1,0.4336923389965215,2,0.5,0.18181818181818182
front3,15,6,11,3,4,3,0.45523299699588926,1,1.0,0.09090909090909091
front3,15,10,11,3,4,2,0.38570639959292696,2,0.0,0.18181818181818182
front3,15,13,11,3,4,3,0.278898043271389,1,1.0,0.09090909090909091
front3,15,1,14,3,5,1,0.4404529653254393,11,0.18181818181818182,0.7857142857142857
front3,15,5,14,3,5,1,0.40011038426542495,1,0.0,0.07142857142857142
front3,15,10,14,3,5,2,0.36255224202171826,1,1.0,0.07142857142857142
front3,15,13,14,3,5,3,0.2700695104802727,1,0.0,0.07142857142857142
front3,16,6,2,3,3,3,0.4552788011742953,1,0.0,0.5
front3,16,10,2,3,3,3,0.3252641367357961,1,0.0,0.5
front3,16,1,3,3,4,1,0.4438035063793921,3,0.3333333333333333,1.0
front3,16,1,9,3,5,1,0.4159995045172416,4,0.25,0.4444444444444444
front3,16,2,9,3,5,1,0.4114204363935015,1,1.0,0.1111111111111111
front3,16,5,9,3,5,1,0.39878804753145697,1,1.0,0.1111111111111111
front3,16,6,9,3,5,3,0.4236428021006932,1,0.0,0.1111111111111111
front3,16,11,9,3,5,2,0.36171868807012486,1,0.0,0.1111111111111111
front3,16,13,9,3,5,3,0.25822335957668074,1,0.0,0.1111111111111111
front3,18,1,5,3,4,1,0.44707351826573927,2,1.0,0.4
front3,18,5,5,3,4,1,0.42111001823878524,1,1.0,0.2
front3,18,6,5,3,4,3,0.43194286474903476,1,0.0,0.2
front3,18,13,5,3,4,3,0.2671029647746822,1,0.0,0.2
front3,18,1,26,3,5,0,0.007846545337073128,1,0.0,0.038461538461538464
front3,18,1,26,3,5,1,0.41435953437679707,21,0.3333333333333333,0.8076923076923077
front3,18,2,26,3,5,1,0.40957966141239793,1,1.0,0.038461538461538464
front3,18,5,26,3,5,1,0.39902669664953216,1,1.0,0.038461538461538464
front3,18,10,26,3,5,2,0.3955159072909226,1,1.0,0.038461538461538464
front3,18,13,26,3,5,3,0.303325885305215,1,1.0,0.038461538461538464
front3,15,1,1,4,1,1,0.43678101346544507,1,0.0,1.0
front3,15,10,1,4,2,2,0.35252881331986047,1,1.0,1.0
front3,15,1,14,4,3,0,0.008037621859241298,2,0.0,0.14285714285714285
front3,15,1,14,4,3,1,0.4394946995223332,6,0.5,0.42857142857142855
front3,15,10,14,4,3,2,0.3340516973832552,3,0.3333333333333333,0.21428571428571427
front3,15,10,14,4,3,3,0.31532239868362055,1,0.0,0.07142857142857142
front3,15,13,14,4,3,3,0.2258432314893799,1,1.0,0.07142857142857142
front3,15,14,14,4,3,3,0.18054419776437663,1,0.0,0.07142857142857142
front3,15,1,4,4,4,1,0.42872379154470197,3,0.3333333333333333,0.75
front3,15,3,4,4,4,3,0.43289030619818847,1,0.0,0.25
front3,15,1,2,4,5,1,0.4047060716490139,1,0.0,0.5
front3,15,10,2,4,5,2,0.3292548442463259,1,0.0,0.5
front3,15,1,9,5,2,1,0.49975613621694365,2,1.0,0.2222222222222222
front3,15,8,9,5,2,3,0.3741024469761814,1,1.0,0.1111111111111111
front3,15,9,9,5,2,2,0.3833082432858767,1,0.0,0.1111111111111111
front3,15,10,9,5,2,2,0.3822027380678971,5,0.2,0.5555555555555556
front3,15,9,1,5,3,2,0.39481658330427993,1,0.0,1.0
front3,15,1,5,5,5,1,0.443543650260001,1,1.0,0.2
front3,15,8,5,5,5,3,0.3292138142893265,1,1.0,0.2
front3,15,9,5,5,5,2,0.33846993074751996,1,0.0,0.2
front3,15,10,5,5,5,2,0.3318935841346149,1,0.0,0.2
front3,15,10,5,5,5,3,0.3100959668980048,1,0.0,0.2
front3,17,1,5,5,5,1,0.41251984244541917,1,0.0,0.2
front3,17,9,5,5,5,2,0.3808488984593014,2,0.0,0.4
front3,17,12,5,5,5,2,0.3855460430275848,1,0.0,0.2
front3,17,13,5,5,5,3,0.2682705031252416,1,1.0,0.2
front3,18,10,1,5,5,3,0.43098351479460123,1,0.0,1.0
front3,15,1,15,6,2,0,0.013413679166001335,1,0.0,0.06666666666666667
front3,15,1,15,6,2,1,0.5264083646673272,5,1.0,0.3333333333333333
front3,15,3,15,6,2,3,0.520174328625153,2,0.5,0.13333333333333333
front3,15,5,15,6,2,1,0.48061168508143487,2,0.0,0.13333333333333333
front3,15,7,15,6,2,3,0.4682356737299055,2,1.0,0.13333333333333333
front3,15,10,15,6,2,2,0.41057352035853256,1,0.0,0.06666666666666667
front3,15,13,15,6,2,3,0.28774345090184017,1,1.0,0.06666666666666667
front3,15,14,15,6,2,3,0.2018324423796462,1,0.0,0.06666666666666667
front3,15,1,5,6,3,1,0.526889073893119,2,1.0,0.4
front3,15,3,5,6,3,3,0.5278136263627398,2,0.5,0.4
front3,15,13,5,6,3,3,0.2750103507172193,1,0.0,0.2
front3,15,1,5,6,5,1,0.48015836912050147,2,0.5,0.4
front3,15,3,5,6,5,3,0.5044570869680003,1,0.0,0.2
front3,15,5,5,6,5,1,0.44058327994452473,1,0.0,0.2
front3,15,10,5,6,5,2,0.4031417884508414,1,1.0,0.2
front3,17,1,1,6,2,4,0.6244040170318614,1,1.0,1.0
front3,0,1,26,7,0,1,0.5459434089592448,7,0.42857142857142855,0.2692307692307692
front3,0,2,26,7,0,1,0.5276588571663212,5,0.6,0.19230769230769232
front3,0,5,26,7,0,1,0.5604229912251841,1,0.0,0.038461538461538464
front3,0,10,26,7,0,2,0.45262056894077324,4,0.5,0.15384615384615385
front3,0,11,26,7,0,2,0.466784422393476,1,1.0,0.038461538461538464
front3,0,13,26,7,0,0,0.012618828712141233,3,0.0,0.11538461538461539
front3,0,13,26,7,0,3,0.3453006518805619,5,0.4,0.19230769230769232
front3,15,1,7,8,4,1,0.5178642815274511,3,0.6666666666666666,0.42857142857142855
front3,15,6,7,8,4,3,0.48241605042517127,1,1.0,0.14285714285714285
front3,15,13,7,8,4,3,0.29899705236245344,3,0.0,0.42857142857142855
front3,15,1,43,8,5,1,0.4834471609007126,12,0.4166666666666667,0.27906976744186046
front3,15,2,43,8,5,1,0.46685976212100805,2,0.5,0.046511627906976744
front3,15,5,43,8,5,1,0.4427448080069405,2,0.5,0.046511627906976744
front3,15,6,43,8,5,3,0.4665969215056526,10,0.3,0.23255813953488372
front3,15,10,43,8,5,2,0.394607383821084,4,0.5,0.09302325581395349
front3,15,11,43,8,5,2,0.4121309995762705,4,0.5,0.09302325581395349
front3,15,13,43,8,5,3,0.3062217121726574,9,0.5555555555555556,0.20930232558139536
front3,16,2,4,8,4,1,0.4684349339686232,1,1.0,0.25
front3,16,11,4,8,4,2,0.39110258260456726,1,1.0,0.25
front3,16,11,4,8,4,3,0.3719535201376458,1,0.0,0.25
front3,16,13,4,8,4,3,0.25466404700815987,1,0.0,0.25
front3,16,1,12,8,5,1,0.4536996685355093,3,0.3333333333333333,0.25
front3,16,2,12,8,5,1,0.45210425879975635,2,0.0,0.16666666666666666
front3,16,5,12,8,5,1,0.4315139777991462,1,0.0,0.08333333333333333
front3,16,6,12,8,5,3,0.4540645784477275,3,0.0,0.25
front3,16,10,12,8,5,2,0.40416430849527174,1,1.0,0.08333333333333333
front3,16,11,12,8,5,2,0.4131939798370867,1,0.0,0.08333333333333333
front3,16,13,12,8,5,3,0.2990096547311049,1,1.0,0.08333333333333333
front3,17,6,1,8,4,3,0.4980860683546187,1,1.0,1.0
front3,18,1,1,8,4,1,0.49445712329879915,1,0.0,1.0
front3,18,6,2,8,5,3,0.4660630001432584,1,0.0,0.5
front3,18,13,2,8,5,3,0.3380844427897912,1,1.0,0.5
front3,15,1,4,9,4,1,0.530119396351973,1,0.0,0.25
front3,15,5,4,9,4,1,0.47475047875116616,2,0.5,0.5
front3,15,6,4,9,4,3,0.49472626169422174,1,0.0,0.25
front3,15,1,1,10,1,1,0.5345655523292576,1,0.0,1.0
front3,15,1,2,10,2,1,0.5455060992170881,1,1.0,0.5
front3,15,2,2,10,2,1,0.5189247123681975,1,0.0,0.5
front3,15,1,8,10,3,1,0.5597310708463568,5,0.4,0.625
front3,15,6,8,10,3,3,0.525765245034371,1,1.0,0.125
front3,15,9,8,10,3,3,0.41746666919352815,1,0.0,0.125
front3,15,10,8,10,3,2,0.41534706515609915,1,1.0,0.125
front3,15,1,15,10,4,1,0.5372668682599037,8,0.5,0.5333333333333333
front3,15,2,15,10,4,1,0.5058241655072131,3,0.6666666666666666,0.2
front3,15,6,15,10,4,3,0.5013954185464485,1,0.0,0.06666666666666667
front3,15,9,15,10,4,2,0.4159740364637639,2,0.0,0.13333333333333333
front3,15,13,15,10,4,3,0.2972788878655477,1,0.0,0.06666666666666667
front3,15,1,8,10,5,1,0.504893605737708,3,0.3333333333333333,0.375
front3,15,2,8,10,5,1,0.4889823417566137,1,0.0,0.125
front3,15,9,8,10,5,2,0.4028649429842701,1,1.0,0.125
front3,15,9,8,10,5,3,0.3937216427414376,2,0.5,0.25
front3,15,10,8,10,5,2,0.39833395468069394,1,0.0,0.125
front3,15,1,41,11,2,1,0.617294131182802,3,0.0,0.07317073170731707
front3,15,2,41,11,2,1,0.5914917307421343,4,0.75,0.0975609756097561
front3,15,8,41,11,2,3,0.4954058676840276,7,0.2857142857142857,0.17073170731707318
front3,15,10,41,11,2,2,0.5125404335646007,1,1.0,0.024390243902439025
front3,15,10,41,11,2,3,0.48330449912244655,4,0.75,0.0975609756097561
front3,15,12,41,11,2,2,0.5220155117308799,9,0.5555555555555556,0.21951219512195122
front3,15,12,41,11,2,3,0.49438242205441907,9,0.3333333333333333,0.21951219512195122
front3,15,13,41,11,2,3,0.31758349512271156,3,0.3333333333333333,0.07317073170731707
front3,15,14,41,11,2,1,0.223129300320688,1,1.0,0.024390243902439025
front3,15,1,8,11,3,1,0.6235254916891817,4,0.75,0.5
front3,15,10,8,11,3,3,0.4797516604822232,1,0.0,0.125
front3,15,12,8,11,3,3,0.4885502816277174,3,0.3333333333333333,0.375
front3,15,1,15,11,4,0,0.018457995208945206,1,0.0,0.06666666666666667
front3,15,1,15,11,4,1,0.6000034857609636,9,0.5555555555555556,0.6
front3,15,2,15,11,4,1,0.5731226002927692,3,0.0,0.2
front3,15,3,15,11,4,3,0.593427645875137,2,0.5,0.13333333333333333
front3,15,1,60,11,5,1,0.569566068513778,10,0.7,0.16666666666666666
front3,15,2,60,11,5,0,0.018412672949882,1,0.0,0.016666666666666666
front3,15,2,60,11,5,1,0.5544821302755218,7,0.5714285714285714,0.11666666666666667
front3,15,8,60,11,5,3,0.46503441996890044,6,0.5,0.1
front3,15,10,60,11,5,2,0.4998730165954615,3,0.3333333333333333,0.05
front3,15,10,60,11,5,3,0.4818207135997359,4,0.75,0.06666666666666667
front3,15,12,60,11,5,2,0.5141081899654897,17,0.5882352941176471,0.2833333333333333
front3,15,12,60,11,5,3,0.49742960238955936,8,0.625,0.13333333333333333
front3,15,12,60,11,5,5,0.5280712664092001,1,1.0,0.016666666666666666
front3,15,13,60,11,5,3,0.3675004416895063,3,0.3333333333333333,0.05
front3,18,1,1,11,3,1,0.6186251218362958,1,1.0,1.0
front3,18,2,1,11,5,1,0.5275788419805935,1,1.0,1.0
front3,15,1,24,12,2,1,0.6473550129002404,13,0.6153846153846154,0.5416666666666666
front3,15,4,24,12,2,4,0.6208483396990422,1,1.0,0.041666666666666664
front3,15,5,24,12,2,1,0.6013822226250699,3,0.3333333333333333,0.125
front3,15,6,24,12,2,3,0.6043347303667844,2,1.0,0.08333333333333333
front3,15,10,24,12,2,2,0.5407250270834677,4,0.5,0.16666666666666666
front3,15,11,24,12,2,2,0.5463427931419294,1,1.0,0.041666666666666664
front3,15,1,6,12,3,1,0.6342670906921652,4,0.75,0.6666666666666666
front3,15,10,6,12,3,2,0.5314859799592052,1,0.0,0.16666666666666666
front3,15,13,6,12,3,3,0.37525258885192847,1,1.0,0.16666666666666666
front3,15,1,8,12,5,1,0.6025336609039309,5,0.6,0.625
front3,15,5,8,12,5,1,0.5633762752049666,1,1.0,0.125
front3,15,10,8,12,5,2,0.5089285641388122,2,1.0,0.25
front3,16,1,1,12,2,1,0.6128111323409416,1,0.0,1.0
front3,15,1,35,13,2,1,0.524345382076533,9,0.3333333333333333,0.2571428571428571
front3,15,2,35,13,2,1,0.49811651214471786,7,0.5714285714285714,0.2
front3,15,4,35,13,2,1,0.5108368164064463,5,0.6,0.14285714285714285
front3,15,5,35,13,2,1,0.47783818074153006,1,0.0,0.02857142857142857
front3,15,6,35,13,2,0,0.012574314511347376,1,0.0,0.02857142857142857
front3,15,6,35,13,2,3,0.4817564422829377,3,0.6666666666666666,0.08571428571428572
front3,15,7,35,13,2,1,0.4671520649823423,1,1.0,0.02857142857142857
front3,15,10,35,13,2,2,0.4070095393105576,3,0.0,0.08571428571428572
front3,15,11,35,13,2,2,0.41983841899145863,2,0.5,0.05714285714285714
front3,15,13,35,13,2,3,0.26774616310260185,3,0.3333333333333333,0.08571428571428572
front3,15,1,17,13,3,1,0.5297990960417021,1,1.0,0.058823529411764705
front3,15,2,17,13,3,1,0.49952969706965233,4,0.5,0.23529411764705882
front3,15,5,17,13,3,1,0.47945492779297055,1,1.0,0.058823529411764705
front3,15,6,17,13,3,0,0.011905192466339764,1,0.0,0.058823529411764705
front3,15,6,17,13,3,3,0.4915727150193502,1,0.0,0.058823529411764705
front3,15,11,17,13,3,2,0.411342827036419,2,1.0,0.11764705882352941
front3,15,11,17,13,3,3,0.3836510128868841,2,0.5,0.11764705882352941
front3,15,13,17,13,3,0,0.009890742803059656,1,0.0,0.058823529411764705
front3,15,13,17,13,3,3,0.25219369977916595,4,0.25,0.23529411764705882
front3,15,2,2,13,4,1,0.48770007028045304,1,1.0,0.5
front3,15,13,2,13,4,3,0.2573859072083128,1,0.0,0.5
front3,15,1,4,13,5,1,0.4607246651153145,1,1.0,0.25
front3,15,2,4,13,5,1,0.44397080057368804,2,0.0,0.5
front3,15,4,4,13,5,1,0.45773140107066257,1,1.0,0.25
front3,17,1,5,13,4,1,0.5010443427588743,4,0.5,0.8
front3,17,10,5,13,4,2,0.44095623695760955,1,1.0,0.2
front3,17,1,5,13,5,1,0.4510284363207407,2,0.0,0.4
front3,17,6,5,13,5,3,0.46488394767968055,2,0.0,0.4
front3,17,10,5,13,5,2,0.43809963261115203,1,0.0,0.2
front3,0,1,42,14,0,1,0.6181592307646373,7,1.0,0.16666666666666666
front3,0,2,42,14,0,1,0.5933565486428504,13,0.5384615384615384,0.30952380952380953
front3,0,3,42,14,0,3,0.6147564925383521,1,0.0,0.023809523809523808
front3,0,5,42,14,0,1,0.6286987104862637,5,0.8,0.11904761904761904
front3,0,6,42,14,0,3,0.5832914698951047,11,0.8181818181818182,0.2619047619047619
front3,0,10,42,14,0,2,0.5126908467717202,3,0.3333333333333333,0.07142857142857142
front3,0,10,42,14,0,3,0.4932104541339414,1,1.0,0.023809523809523808
front3,0,11,42,14,0,3,0.5074705311701219,1,1.0,0.023809523809523808
front3,15,1,6,15,2,1,0.4781892314383351,3,0.0,0.5
front3,15,6,6,15,2,3,0.43851484501977134,1,0.0,0.16666666666666666
front3,15,7,6,15,2,3,0.42369657417815976,1,0.0,0.16666666666666666
front3,15,12,6,15,2,2,0.38504268292369187,1,0.0,0.16666666666666666
front3,15,12,1,15,3,0,0.009535673678992294,1,0.0,1.0
front3,15,1,4,15,4,1,0.4597451759356116,1,0.0,0.25
front3,15,7,4,15,4,3,0.38554668551580973,1,1.0,0.25
front3,15,12,4,15,4,2,0.35401812818979583,1,0.0,0.25
front3,15,12,4,15,4,5,0.36949796880508856,1,0.0,0.25
front3,16,12,1,15,3,2,0.3692891677586041,1,0.0,1.0
front3,17,1,1,15,2,1,0.4828309160522306,1,1.0,1.0
front3,17,6,1,15,4,2,0.441266636900303,1,1.0,1.0
front3,17,1,3,15,5,1,0.3992187835759,1,0.0,0.3333333333333333
front3,17,6,3,15,5,3,0.4144051657570567,1,0.0,0.3333333333333333
front3,17,12,3,15,5,2,0.3499239695609681,1,0.0,0.3333333333333333
front3,15,4,3,16,3,4,0.5236543292261766,1,0.0,0.3333333333333333
front3,15,7,3,16,3,1,0.4437414613983393,2,0.5,0.6666666666666666
front3,15,1,2,16,4,1,0.499263185131376,1,0.0,0.5
front3,15,10,2,16,4,2,0.343988706839198,1,0.0,0.5
front3,15,1,9,16,5,1,0.46871043027138015,4,0.5,0.4444444444444444
front3,15,6,9,16,5,3,0.44637993361854,1,0.0,0.1111111111111111
front3,15,10,9,16,5,2,0.34275127810524053,1,0.0,0.1111111111111111
front3,15,11,9,16,5,2,0.3674918807098395,3,0.6666666666666666,0.3333333333333333
front3,16,6,3,16,3,3,0.46843969868000596,1,0.0,0.3333333333333333
front3,16,10,3,16,3,2,0.36486610298290856,1,0.0,0.3333333333333333
front3,16,11,3,16,3,2,0.3886219042144862,1,0.0,0.3333333333333333
front3,16,1,2,16,4,1,0.46116906465488305,1,1.0,0.5
front3,16,6,2,16,4,3,0.4557635337922471,1,0.0,0.5
front3,16,1,1,16,5,1,0.4389685103947006,1,1.0,1.0
front3,15,2,2,17,2,1,0.5053510388049527,2,0.5,1.0
front3,15,1,5,17,5,1,0.47622473340455285,3,0.0,0.6
front3,15,2,5,17,5,1,0.4588812292347285,2,0.0,0.4
front3,16,2,4,17,2,1,0.47719487501222435,3,0.0,0.75
front3,16,6,4,17,2,3,0.4808101549693179,1,0.0,0.25
front3,16,2,4,17,4,1,0.47028499019947856,3,0.3333333333333333,0.75
front3,16,6,4,17,4,3,0.4692489987947658,1,0.0,0.25
front3,16,1,9,17,5,1,0.4524757531252347,1,0.0,0.1111111111111111
front3,16,2,9,17,5,1,0.44826759679244227,3,1.0,0.3333333333333333
front3,16,6,9,17,5,3,0.45952881894690467,2,0.5,0.2222222222222222
front3,16,7,9,17,5,1,0.4332264890894247,1,1.0,0.1111111111111111
front3,16,13,9,17,5,3,0.30270523713118763,2,0.5,0.2222222222222222
front3,15,7,1,18,2,1,0.3537283607321799,1,1.0,1.0
front3,15,1,4,18,4,1,0.37720440580674647,1,0.0,0.25
front3,15,2,4,18,4,1,0.3491289423504787,1,1.0,0.25
front3,15,13,4,18,4,3,0.18644563242932854,2,0.5,0.5
front3,15,1,9,18,5,1,0.3504256656786043,1,0.0,0.1111111111111111
front3,15,2,9,18,5,1,0.33681202655260545,1,0.0,0.1111111111111111
front3,15,7,9,18,5,1,0.32154249124076495,2,0.5,0.2222222222222222
front3,15,10,9,18,5,2,0.2932449350067271,1,0.0,0.1111111111111111
front3,15,13,9,18,5,3,0.21339412021472245,4,0.0,0.4444444444444444
front3,17,13,1,18,1,3,0.21303451431033157,1,0.0,1.0
front3,17,3,1,18,2,2,0.4112871005154636,1,0.0,1.0
front3,17,3,3,18,4,2,0.391290402753066,1,0.0,0.3333333333333333
front3,17,13,3,18,4,3,0.19833216999586809,2,0.5,0.6666666666666666
front3,17,1,4,18,5,1,0.3267913166475429,1,0.0,0.25
front3,17,3,4,18,5,2,0.35184434479719295,1,0.0,0.25
front3,17,13,4,18,5,3,0.20912856421290663,2,0.5,0.5
front3,0,1,131,19,0,1,0.5871117964246336,25,0.64,0.19083969465648856
front3,0,2,131,19,0,1,0.5633288390293338,33,0.3939393939393939,0.25190839694656486
front3,0,3,131,19,0,2,0.5843022274464094,1,0.0,0.007633587786259542
front3,0,4,131,19,0,1,0.576449710536332,9,0.8888888888888888,0.06870229007633588
front3,0,6,131,19,0,3,0.5457701418392485,20,0.6,0.15267175572519084
front3,0,7,131,19,0,1,0.515645400236385,4,0.5,0.030534351145038167
front3,0,10,131,19,0,2,0.47168938432115565,12,0.25,0.0916030534351145
front3,0,10,131,19,0,3,0.4503096910595083,4,0.5,0.030534351145038167
front3,0,11,131,19,0,2,0.47949817459712635,11,0.6363636363636364,0.08396946564885496
front3,0,11,131,19,0,3,0.4557199730620195,4,0.5,0.030534351145038167
front3,0,13,131,19,0,3,0.34883461493642315,8,0.375,0.061068702290076333
front3,15,1,15,20,2,1,0.562239952581289,1,0.0,0.06666666666666667
front3,15,2,15,20,2,1,0.546069375519224,1,1.0,0.06666666666666667
front3,15,5,15,20,2,1,0.5116943509959402,1,0.0,0.06666666666666667
front3,15,10,15,20,2,2,0.42300418902446213,9,0.5555555555555556,0.6
front3,15,11,15,20,2,2,0.44609711164721055,3,0.3333333333333333,0.2
front3,15,1,5,20,3,1,0.5349004211899862,2,0.5,0.4
front3,15,2,5,20,3,1,0.5039738989830059,1,1.0,0.2
front3,15,7,5,20,3,1,0.4604384849770805,1,1.0,0.2
front3,15,13,5,20,3,3,0.26042502700329023,1,0.0,0.2
front3,15,2,7,20,4,1,0.5012618356020669,3,0.3333333333333333,0.42857142857142855
front3,15,5,7,20,4,1,0.46499949725158285,2,0.5,0.2857142857142857
front3,15,6,7,20,4,3,0.4795152173181238,1,1.0,0.14285714285714285
front3,15,13,7,20,4,3,0.282798043375667,1,1.0,0.14285714285714285
front3,15,1,4,20,5,1,0.5752047097796694,1,1.0,0.25
front3,15,2,4,20,5,1,0.5733824672484975,1,1.0,0.25
front3,15,5,4,20,5,1,0.5338363590562466,1,0.0,0.25
front3,15,11,4,20,5,2,0.5056460955973436,1,0.0,0.25
front3,16,1,1,20,3,1,0.49568087169823133,1,1.0,1.0
front3,16,3,1,20,4,2,0.6164941490942364,1,1.0,1.0
front3,16,13,1,20,5,3,0.32053693736330635,1,0.0,1.0
front3,0,1,23,21,0,1,0.6138347831946863,8,0.875,0.34782608695652173
front3,0,3,23,21,0,3,0.6133850564751321,4,0.75,0.17391304347826086
front3,0,6,23,21,0,2,0.5844697219430358,1,1.0,0.043478260869565216
front3,0,7,23,21,0,1,0.5543651919529399,2,0.5,0.08695652173913043
front3,0,8,23,21,0,2,0.5080636511076787,1,0.0,0.043478260869565216
front3,0,10,23,21,0,2,0.5190709531289606,5,0.4,0.21739130434782608
front3,0,11,23,21,0,2,0.5196028277379253,2,1.0,0.08695652173913043
front3,15,13,2,21,1,3,0.3802572176049154,2,0.0,1.0
front3,15,1,13,21,2,1,0.6080284745487365,5,0.4,0.38461538461538464
front3,15,3,13,21,2,3,0.5993694886002415,1,0.0,0.07692307692307693
front3,15,7,13,21,2,1,0.5496949274895674,1,0.0,0.07692307692307693
front3,15,11,13,21,2,2,0.4987797998044021,6,0.5,0.46153846153846156
front3,15,1,3,21,3,1,0.5936077158924898,1,1.0,0.3333333333333333
front3,15,6,3,21,3,3,0.565249955427911,2,0.0,0.6666666666666666
front3,15,1,14,21,4,1,0.592645666432026,2,0.5,0.14285714285714285
front3,15,2,14,21,4,1,0.5628573464303149,1,1.0,0.07142857142857142
front3,15,3,14,21,4,2,0.5968123088499653,1,1.0,0.07142857142857142
front3,15,6,14,21,4,3,0.5532282218394207,9,0.3333333333333333,0.6428571428571429
front3,15,13,14,21,4,3,0.3467845083767092,1,0.0,0.07142857142857142
front3,15,1,18,21,5,1,0.5615910421811874,5,0.6,0.2777777777777778
front3,15,6,18,21,5,3,0.5403791637129209,2,0.0,0.1111111111111111
front3,15,7,18,21,5,1,0.5073900986049434,2,1.0,0.1111111111111111
front3,15,10,18,21,5,2,0.454345051990994,4,0.5,0.2222222222222222
front3,15,10,18,21,5,3,0.43381970342476295,1,0.0,0.05555555555555555
front3,15,11,18,21,5,2,0.4717321575956485,2,0.5,0.1111111111111111
front3,15,13,18,21,5,3,0.33394176557445543,2,0.5,0.1111111111111111
