phase,A1_actionId,C_actionId,n_context,B1_playerId,EV,count,train_winrate,usage_rate
front3,16,1,1,12,0.4045410503233864,1,1.0,1.0
front3,17,1,10,12,0.46557901835782217,7,0.2857142857142857,0.7
front3,17,5,10,12,0.4557815742015109,2,0.0,0.2
front3,17,10,10,12,0.3951249899186534,1,1.0,0.1
front3,15,1,50,13,0.5461482514667257,23,0.6521739130434783,0.46
front3,15,2,50,13,0.5242790082032169,2,0.5,0.04
front3,15,4,50,13,0.547483243633501,3,0.6666666666666666,0.06
front3,15,6,50,13,0.5093152272824261,8,0.5,0.16
front3,15,7,50,13,0.47285458926462526,4,1.0,0.08
front3,15,10,50,13,0.442985652242734,5,0.0,0.1
front3,15,11,50,13,0.44520109642888855,4,0.5,0.08
front3,15,13,50,13,0.30938209918425136,1,1.0,0.02
front3,16,7,1,13,0.5009369390489682,1,0.0,1.0
front3,17,1,7,13,0.49631175864999605,4,0.5,0.5714285714285714
front3,17,2,7,13,0.480636784280864,1,1.0,0.14285714285714285
front3,17,6,7,13,0.5151292360878299,1,1.0,0.14285714285714285
front3,17,10,7,13,0.46952615043759144,1,1.0,0.14285714285714285
front3,0,1,40,14,0.5673671597381367,8,0.625,0.2
front3,0,2,40,14,0.540768159963587,14,0.35714285714285715,0.35
front3,0,5,40,14,0.5278298577595449,4,1.0,0.1
front3,0,6,40,14,0.5247301144900016,7,0.7142857142857143,0.175
front3,0,7,40,14,0.49385581914764637,1,0.0,0.025
front3,0,10,40,14,0.4535220267232444,2,1.0,0.05
front3,0,13,40,14,0.31556060721778784,4,0.5,0.1
front3,15,1,5,15,0.6032496653752035,5,0.4,1.0
front3,16,1,8,15,0.5977978807344224,4,0.5,0.5
front3,16,3,8,15,0.598137299894387,1,0.0,0.125
front3,16,4,8,15,0.6042457315683532,1,0.0,0.125
front3,16,10,8,15,0.5158019088846577,2,0.0,0.25
front3,17,1,4,15,0.6325885361989666,2,1.0,0.5
front3,17,5,4,15,0.6144022672089992,1,0.0,0.25
front3,17,10,4,15,0.5572915968945187,1,1.0,0.25
front3,15,1,16,16,0.6184177608174274,4,1.0,0.25
front3,15,2,16,16,0.5950248959309825,1,0.0,0.0625
front3,15,5,16,16,0.5822700279667337,2,0.5,0.125
front3,15,6,16,16,0.5838897201084204,3,0.6666666666666666,0.1875
front3,15,7,16,16,0.542466027985822,1,1.0,0.0625
front3,15,10,16,16,0.5019088828454549,2,0.5,0.125
front3,15,11,16,16,0.5089417091770588,3,0.0,0.1875
front3,16,1,6,16,0.6187175853372743,2,0.5,0.3333333333333333
front3,16,2,6,16,0.5913017097666887,2,0.5,0.3333333333333333
front3,16,5,6,16,0.5860517099314005,1,1.0,0.16666666666666666
front3,16,13,6,16,0.37141078346442336,1,1.0,0.16666666666666666
front3,15,1,28,17,0.49823340484404716,12,0.3333333333333333,0.42857142857142855
front3,15,2,28,17,0.46687464185567734,5,0.2,0.17857142857142858
front3,15,5,28,17,0.46884908759253346,5,0.2,0.17857142857142858
front3,15,7,28,17,0.44211137989018334,3,0.6666666666666666,0.10714285714285714
front3,15,10,28,17,0.40385129133827774,2,0.5,0.07142857142857142
front3,15,11,28,17,0.41192770648497695,1,0.0,0.03571428571428571
front3,16,1,1,17,0.48615628688779705,1,0.0,1.0
front3,15,1,20,18,0.6488918648731914,7,0.8571428571428571,0.35
front3,15,2,20,18,0.6266668847203335,5,0.8,0.25
front3,15,7,20,18,0.5965334918831678,1,0.0,0.05
front3,15,10,20,18,0.5677949981838294,3,1.0,0.15
front3,15,11,20,18,0.5670371193818431,1,0.0,0.05
front3,15,13,20,18,0.42908374623698675,3,0.3333333333333333,0.15
front3,0,1,134,19,0.5006186700372783,16,0.625,0.11940298507462686
front3,0,2,134,19,0.47313943156233423,26,0.38461538461538464,0.19402985074626866
front3,0,3,134,19,0.4943248808829486,3,0.6666666666666666,0.022388059701492536
front3,0,4,134,19,0.4989062611573745,20,0.55,0.14925373134328357
front3,0,6,134,19,0.44806297567940123,22,0.5,0.16417910447761194
front3,0,7,134,19,0.4110013064254298,15,0.4666666666666667,0.11194029850746269
front3,0,10,134,19,0.367131348133921,10,0.4,0.07462686567164178
front3,0,11,134,19,0.3707236827620588,14,0.42857142857142855,0.1044776119402985
front3,0,13,134,19,0.22892934811129736,8,0.125,0.05970149253731343
front3,15,1,26,20,0.5768827919224833,10,0.7,0.38461538461538464
front3,15,2,26,20,0.5523003193454382,9,0.4444444444444444,0.34615384615384615
front3,15,5,26,20,0.5438983490906681,1,1.0,0.038461538461538464
front3,15,7,26,20,0.5178013477839616,3,0.6666666666666666,0.11538461538461539
front3,15,10,26,20,0.48616059033841563,2,0.0,0.07692307692307693
front3,15,11,26,20,0.48714154584662883,1,1.0,0.038461538461538464
front3,0,1,20,21,0.5188998502653146,1,1.0,0.05
front3,0,3,20,21,0.5120859920088212,3,0.3333333333333333,0.15
front3,0,5,20,21,0.4786591270089201,2,0.0,0.1
front3,0,6,20,21,0.47984602520649,1,1.0,0.05
front3,0,8,20,21,0.3969150106384876,3,0.6666666666666666,0.15
front3,0,10,20,21,0.4108413403690829,4,0.0,0.2
front3,0,12,20,21,0.4248007409080004,5,0.8,0.25
front3,0,13,20,21,0.2869758028482594,1,0.0,0.05
front3,15,1,301,21,0.4773882758712601,107,0.4953271028037383,0.3554817275747508
front3,15,2,301,21,0.45541173458971984,17,0.7058823529411765,0.05647840531561462
front3,15,4,301,21,0.47892295250275974,1,1.0,0.0033222591362126247
front3,15,5,301,21,0.44172323931127,33,0.5151515151515151,0.10963455149501661
front3,15,6,301,21,0.44361618324148766,34,0.4117647058823529,0.11295681063122924
front3,15,7,301,21,0.41077453420270027,5,0.8,0.016611295681063124
front3,15,8,301,21,0.34395144918021775,3,0.0,0.009966777408637873
front3,15,10,301,21,0.3782494090228665,54,0.24074074074074073,0.17940199335548174
front3,15,11,301,21,0.3804346269942659,16,0.25,0.053156146179401995
front3,15,12,301,21,0.39701518708909955,5,0.0,0.016611295681063124
front3,15,13,301,21,0.25775337370417817,26,0.15384615384615385,0.08637873754152824
front3,16,1,74,21,0.45261036233141294,28,0.4642857142857143,0.3783783783783784
front3,16,2,74,21,0.4316392885725824,6,0.3333333333333333,0.08108108108108109
front3,16,5,74,21,0.42160306997235064,12,0.16666666666666666,0.16216216216216217
front3,16,6,74,21,0.42232353114025173,5,0.2,0.06756756756756757
front3,16,10,74,21,0.3627161791204261,9,0.4444444444444444,0.12162162162162163
front3,16,11,74,21,0.36532024350587844,4,0.5,0.05405405405405406
front3,16,12,74,21,0.3791017418590695,3,0.6666666666666666,0.04054054054054054
front3,16,13,74,21,0.2337883656272523,7,0.2857142857142857,0.0945945945945946
front3,17,1,1,21,0.5299204244759554,1,1.0,1.0
front3,18,1,19,21,0.4402726244350815,13,0.3076923076923077,0.6842105263157895
front3,18,5,19,21,0.4190053513676968,3,1.0,0.15789473684210525
front3,18,10,19,21,0.41095859551480135,1,1.0,0.05263157894736842
front3,18,13,19,21,0.3010233611130374,2,0.0,0.10526315789473684
front3,0,1,34,22,0.4971051321834578,21,0.42857142857142855,0.6176470588235294
front3,0,2,34,22,0.4658634723038387,2,0.0,0.058823529411764705
front3,0,5,34,22,0.4619785137696467,6,0.6666666666666666,0.17647058823529413
front3,0,7,34,22,0.4323396701064296,1,1.0,0.029411764705882353
front3,0,10,34,22,0.3943202092322002,3,0.3333333333333333,0.08823529411764706
front3,0,13,34,22,0.2504416594950578,1,0.0,0.029411764705882353
front3,0,1,43,23,0.576103549829655,15,0.13333333333333333,0.3488372093023256
front3,0,2,43,23,0.5551330472377044,11,0.8181818181818182,0.2558139534883721
front3,0,5,43,23,0.5439233547131932,10,0.6,0.23255813953488372
front3,0,6,43,23,0.541004815440997,2,0.5,0.046511627906976744
front3,0,10,43,23,0.49122404327547387,3,0.3333333333333333,0.06976744186046512
front3,0,11,43,23,0.47928297982609097,1,1.0,0.023255813953488372
front3,0,12,43,23,0.4904174558765125,1,1.0,0.023255813953488372
front3,15,4,1,23,0.5601681742460215,1,1.0,1.0
front3,16,5,3,23,0.5242544644836099,1,0.0,0.3333333333333333
front3,16,6,3,23,0.5242544644836099,2,0.0,0.6666666666666666
front3,15,1,11,24,0.5863951390136614,5,0.8,0.45454545454545453
front3,15,6,11,24,0.5527632169948962,1,1.0,0.09090909090909091
front3,15,7,11,24,0.5167050537958601,2,1.0,0.18181818181818182
front3,15,10,11,24,0.4801022212471961,3,0.0,0.2727272727272727
front3,16,1,6,24,0.5252369730131972,2,0.0,0.3333333333333333
front3,16,2,6,24,0.5101915302410417,1,1.0,0.16666666666666666
front3,16,10,6,24,0.4446603917952518,1,1.0,0.16666666666666666
front3,16,13,6,24,0.3452919335801292,2,0.5,0.3333333333333333
front3,15,1,29,25,0.5492310078231674,16,0.625,0.5517241379310345
front3,15,2,29,25,0.5245447360737877,1,1.0,0.034482758620689655
front3,15,4,29,25,0.543501464740383,1,1.0,0.034482758620689655
front3,15,7,29,25,0.4716345519556092,1,1.0,0.034482758620689655
front3,15,11,29,25,0.439191413911606,1,1.0,0.034482758620689655
front3,15,13,29,25,0.31934456500837993,9,0.3333333333333333,0.3103448275862069
front3,16,1,4,25,0.5565133199784204,3,0.6666666666666666,0.75
front3,16,11,4,25,0.44155568065332007,1,0.0,0.25
front3,0,1,19,26,0.5856472488091267,2,0.5,0.10526315789473684
front3,0,2,19,26,0.5611810931481552,1,1.0,0.05263157894736842
front3,0,5,19,26,0.5296558918638034,2,0.5,0.10526315789473684
front3,0,6,19,26,0.5265721001794983,4,0.5,0.21052631578947367
front3,0,7,19,26,0.4843617566993352,2,0.0,0.10526315789473684
front3,0,10,19,26,0.43781859539808426,6,0.5,0.3157894736842105
front3,0,13,19,26,0.311603685930789,2,0.5,0.10526315789473684
front3,15,1,13,28,0.602162688963416,4,0.75,0.3076923076923077
front3,15,2,13,28,0.5757133588193061,4,0.75,0.3076923076923077
front3,15,5,13,28,0.5718287263420841,1,1.0,0.07692307692307693
front3,15,6,13,28,0.5758154016176585,1,1.0,0.07692307692307693
front3,15,10,13,28,0.5077265817799574,1,0.0,0.07692307692307693
front3,15,11,13,28,0.5125542296415673,2,1.0,0.15384615384615385
front3,16,2,2,28,0.5496175894605437,1,0.0,0.5
front3,16,11,2,28,0.48169469073711163,1,0.0,0.5
front3,15,1,17,29,0.6480020245951061,5,0.8,0.29411764705882354
front3,15,4,17,29,0.6534171128015752,2,1.0,0.11764705882352941
front3,15,5,17,29,0.6064537668568225,2,0.0,0.11764705882352941
front3,15,6,17,29,0.6034441554896968,2,0.5,0.11764705882352941
front3,15,10,17,29,0.5570536798703571,5,0.6,0.29411764705882354
front3,15,13,17,29,0.4050966558754728,1,0.0,0.058823529411764705
front3,17,1,10,29,0.6568935245386258,5,0.6,0.5
front3,17,4,10,29,0.666105029183666,1,1.0,0.1
front3,17,10,10,29,0.5853443799711936,3,0.6666666666666666,0.3
front3,17,13,10,29,0.4448647440746594,1,0.0,0.1
front3,0,1,30,30,0.45197796484996317,11,0.2727272727272727,0.36666666666666664
front3,0,2,30,30,0.4245266079291633,6,0.3333333333333333,0.2
front3,0,3,30,30,0.44825319742918107,1,1.0,0.03333333333333333
front3,0,5,30,30,0.41070330366502067,4,0.5,0.13333333333333333
front3,0,10,30,30,0.34485825327580205,5,0.2,0.16666666666666666
front3,0,11,30,30,0.347250732985701,2,0.0,0.06666666666666667
front3,0,13,30,30,0.21017665506434632,1,0.0,0.03333333333333333
front3,15,1,37,31,0.492789707293636,17,0.47058823529411764,0.4594594594594595
front3,15,2,37,31,0.46520228236645284,4,0.5,0.10810810810810811
front3,15,4,37,31,0.4857177679054719,2,1.0,0.05405405405405406
front3,15,6,37,31,0.4538032825941053,6,0.3333333333333333,0.16216216216216217
front3,15,7,37,31,0.4112225057833457,1,1.0,0.02702702702702703
front3,15,10,37,31,0.3683964159662822,3,0.0,0.08108108108108109
front3,15,11,37,31,0.37587814303553335,2,0.5,0.05405405405405406
front3,15,13,37,31,0.2503734977234131,2,0.5,0.05405405405405406
front3,16,1,6,31,0.5018763824718699,1,1.0,0.16666666666666666
front3,16,6,6,31,0.4566744666237396,2,0.0,0.3333333333333333
front3,16,7,6,31,0.42727288694523025,1,1.0,0.16666666666666666
front3,16,10,6,31,0.38688243330276584,1,0.0,0.16666666666666666
front3,16,13,6,31,0.2816492816570179,1,0.0,0.16666666666666666
front3,17,1,1,31,0.5329936600808126,1,1.0,1.0
front3,15,1,44,32,0.6028863498523018,1,0.0,0.022727272727272728
front3,15,3,44,32,0.6066007005900979,2,1.0,0.045454545454545456
front3,15,5,44,32,0.5621307927070144,1,0.0,0.022727272727272728
front3,15,9,44,32,0.527542893539781,1,1.0,0.022727272727272728
front3,15,10,44,32,0.51145065793708,24,0.4166666666666667,0.5454545454545454
front3,15,12,44,32,0.5247381861786331,14,0.5714285714285714,0.3181818181818182
front3,15,13,44,32,0.35540585936339714,1,0.0,0.022727272727272728
front3,18,3,3,32,0.6148812409204463,1,1.0,0.3333333333333333
front3,18,12,3,32,0.5474548310788928,2,1.0,0.6666666666666666
front3,0,1,18,33,0.4481910284076809,6,0.5,0.3333333333333333
front3,0,2,18,33,0.4295847120554201,5,0.6,0.2777777777777778
front3,0,5,18,33,0.4215210281309426,3,0.3333333333333333,0.16666666666666666
front3,0,6,18,33,0.4193214400164631,1,1.0,0.05555555555555555
front3,0,7,18,33,0.3970862594426983,1,0.0,0.05555555555555555
front3,0,10,18,33,0.3738076423297106,1,1.0,0.05555555555555555
front3,0,11,18,33,0.37276122197958195,1,1.0,0.05555555555555555
front3,15,1,20,33,0.6135618938838185,6,0.6666666666666666,0.3
front3,15,2,20,33,0.5903141338348312,2,0.5,0.1
front3,15,5,20,33,0.5774804545868122,6,0.5,0.3
front3,15,6,20,33,0.5813687344332731,1,0.0,0.05
front3,15,7,20,33,0.5521863370895088,2,0.5,0.1
front3,15,10,20,33,0.5205264492082329,3,0.6666666666666666,0.15
front3,15,1,33,34,0.5435235240535067,14,0.7142857142857143,0.42424242424242425
front3,15,4,33,34,0.5398860981514879,1,1.0,0.030303030303030304
front3,15,5,33,34,0.5206333940381729,3,0.6666666666666666,0.09090909090909091
front3,15,6,33,34,0.5243311153533592,2,1.0,0.06060606060606061
front3,15,8,33,34,0.4167771294049714,2,1.0,0.06060606060606061
front3,15,9,33,34,0.461845676162402,3,0.0,0.09090909090909091
front3,15,10,33,34,0.4378591974184788,8,0.125,0.24242424242424243
front3,17,1,5,34,0.5240115942532728,1,0.0,0.2
front3,17,9,5,34,0.47104501004333404,2,0.0,0.4
front3,17,12,5,34,0.48583803635516826,1,0.0,0.2
front3,17,13,5,34,0.36581532216930884,1,1.0,0.2
front3,18,10,1,34,0.4785995622533443,1,0.0,1.0
front3,0,1,40,35,0.5417244242023399,14,0.42857142857142855,0.35
front3,0,2,40,35,0.5116619514443631,9,0.5555555555555556,0.225
front3,0,6,40,35,0.49416987191130446,3,0.3333333333333333,0.075
front3,0,7,40,35,0.44983747135145735,2,0.0,0.05
front3,0,10,40,35,0.40500714263856946,1,0.0,0.025
front3,0,11,40,35,0.4131817518607194,6,0.5,0.15
front3,0,13,40,35,0.27297558743911815,5,0.0,0.125
front3,15,1,22,35,0.48978738423859336,7,0.7142857142857143,0.3181818181818182
front3,15,2,22,35,0.4651272968841621,3,0.6666666666666666,0.13636363636363635
front3,15,4,22,35,0.4858893367098766,5,0.4,0.22727272727272727
front3,15,6,22,35,0.4505492460404729,4,0.25,0.18181818181818182
front3,15,11,22,35,0.3828212289611896,3,0.0,0.13636363636363635
front3,16,2,2,35,0.47507884319598126,1,0.0,0.5
front3,16,6,2,35,0.4487449901143573,1,0.0,0.5
front3,15,1,20,36,0.4967085387474931,11,0.6363636363636364,0.55
front3,15,2,20,36,0.4691520834699651,1,0.0,0.05
front3,15,4,20,36,0.49019405902123425,1,1.0,0.05
front3,15,6,20,36,0.4543469142365705,3,0.0,0.15
front3,15,7,20,36,0.41168109743701997,1,1.0,0.05
front3,15,10,20,36,0.36894505680201506,1,1.0,0.05
front3,15,11,20,36,0.37560582286594174,1,1.0,0.05
front3,15,13,20,36,0.24832771069569443,1,0.0,0.05
front3,16,1,3,36,0.4428701317143054,3,0.3333333333333333,1.0
front3,15,1,77,37,0.5518325963891646,47,0.574468085106383,0.6103896103896104
front3,15,3,77,37,0.5514065528135107,6,0.8333333333333334,0.07792207792207792
front3,15,4,77,37,0.5569405869428101,9,0.6666666666666666,0.11688311688311688
front3,15,5,77,37,0.5173247557811954,3,0.3333333333333333,0.03896103896103896
front3,15,6,77,37,0.517727848790678,4,0.25,0.05194805194805195
front3,15,7,77,37,0.49225618080876193,1,0.0,0.012987012987012988
front3,15,10,77,37,0.46670266177254305,4,0.0,0.05194805194805195
front3,15,11,77,37,0.46234848410020263,2,0.0,0.025974025974025976
front3,15,13,77,37,0.326173479199518,1,1.0,0.012987012987012988
front3,16,1,23,37,0.534697706064903,10,0.7,0.43478260869565216
front3,16,2,23,37,0.5143559626188356,1,1.0,0.043478260869565216
front3,16,3,23,37,0.5331749086562422,1,0.0,0.043478260869565216
front3,16,4,23,37,0.5409546985255139,2,0.5,0.08695652173913043
front3,16,5,23,37,0.5019424492181664,3,0.6666666666666666,0.13043478260869565
front3,16,6,23,37,0.5016760305747293,2,0.5,0.08695652173913043
front3,16,7,23,37,0.4772244973932742,1,1.0,0.043478260869565216
front3,16,11,23,37,0.44430969708007423,1,0.0,0.043478260869565216
front3,16,13,23,37,0.3131676519732257,2,0.0,0.08695652173913043
front3,17,1,1,37,0.48976209896867967,1,1.0,1.0
front3,15,1,34,38,0.5422422063645544,15,0.6666666666666666,0.4411764705882353
front3,15,2,34,38,0.5193642706939895,2,0.5,0.058823529411764705
front3,15,4,34,38,0.5421221300470899,1,1.0,0.029411764705882353
front3,15,5,34,38,0.5038532333443259,6,0.16666666666666666,0.17647058823529413
front3,15,6,34,38,0.5044773880639275,3,0.6666666666666666,0.08823529411764706
front3,15,10,34,38,0.4390407439529467,3,0.3333333333333333,0.08823529411764706
front3,15,11,34,38,0.44580126748858495,2,0.0,0.058823529411764705
front3,15,13,34,38,0.309083511258986,2,1.0,0.058823529411764705
front3,16,1,19,38,0.552945410142725,2,0.0,0.10526315789473684
front3,16,3,19,38,0.5462802229229062,1,0.0,0.05263157894736842
front3,16,4,19,38,0.5513760017259038,1,0.0,0.05263157894736842
front3,16,5,19,38,0.5106561299691655,4,0.0,0.21052631578947367
front3,16,6,19,38,0.5117752656806026,4,1.0,0.21052631578947367
front3,16,7,19,38,0.47803506901473397,1,0.0,0.05263157894736842
front3,16,10,19,38,0.44342150499552335,3,1.0,0.15789473684210525
front3,16,11,19,38,0.44701178748795983,1,0.0,0.05263157894736842
front3,16,13,19,38,0.3283261555706108,2,0.5,0.10526315789473684
front3,0,1,43,39,0.5905823607269297,25,0.52,0.5813953488372093
front3,0,2,43,39,0.5656142849983861,2,0.5,0.046511627906976744
front3,0,3,43,39,0.5909391532665155,1,1.0,0.023255813953488372
front3,0,10,43,39,0.4970112145958552,2,1.0,0.046511627906976744
front3,0,11,43,39,0.4977060228101216,1,0.0,0.023255813953488372
front3,0,13,43,39,0.3541567071445326,12,0.3333333333333333,0.27906976744186046
front3,15,1,1,40,0.5712477745002249,1,1.0,1.0
front3,16,1,18,40,0.5668678957289056,9,0.5555555555555556,0.5
front3,16,3,18,40,0.5648489367324299,1,1.0,0.05555555555555555
front3,16,5,18,40,0.5368434177802393,1,1.0,0.05555555555555555
