phase,A1_actionId,C_actionId,EV,A1_playerId,A1_spinId,C_spinId,count,train_winrate,usage_rate
front3,0,1,0.5437642067165,136,5,1,22,0.6363636363636364,0.2619047619047619
front3,0,2,0.5215026734602533,133,5,1,22,0.5,0.2619047619047619
front3,15,11,0.4035303935147245,72,5,2,22,0.3181818181818182,0.15714285714285714
front3,16,3,0.5784390603630325,21,4,1,22,0.7272727272727273,0.21153846153846154
front3,15,2,0.5303878277755807,136,2,1,22,0.4090909090909091,0.09734513274336283
front3,16,1,0.48853142361579965,136,5,1,22,0.45454545454545453,0.4782608695652174
front3,15,10,0.45683154881347227,128,2,2,21,0.5714285714285714,0.1721311475409836
front3,15,10,0.4282258984138103,96,5,2,21,0.5238095238095238,0.06862745098039216
front3,0,10,0.4426585684042201,136,2,2,21,0.5238095238095238,0.168
front3,18,1,0.42675201872389895,3,5,1,21,0.3333333333333333,0.8076923076923077
front3,15,2,0.5170088994119492,96,4,1,21,0.5714285714285714,0.19444444444444445
front3,0,10,0.46114223142529687,136,5,2,21,0.6666666666666666,0.25
front3,0,1,0.5705364660090466,129,3,1,20,0.5,0.5882352941176471
front3,15,12,0.4316835794190761,37,5,2,20,0.45,0.31746031746031744
front3,0,1,0.528472517891195,70,3,1,20,0.55,0.425531914893617
front3,15,1,0.5445165880241734,150,2,1,19,0.631578947368421,0.31666666666666665
front3,15,1,0.5034852730134041,38,5,1,19,0.5263157894736842,0.5588235294117647
front3,15,1,0.4732920057088319,115,2,1,19,0.3684210526315789,0.3877551020408163
front3,15,4,0.5350814643534644,96,5,1,19,0.631578947368421,0.06209150326797386
front3,15,1,0.5161636464295376,140,5,1,19,0.5789473684210527,0.4318181818181818
front3,15,10,0.3800422106364224,146,2,2,19,0.42105263157894735,0.9047619047619048
front3,0,2,0.5299707055146557,136,5,1,19,0.47368421052631576,0.2261904761904762
front3,15,12,0.49143958431974877,155,5,2,19,0.42105263157894735,0.296875
front3,0,1,0.5428380758534849,96,4,1,19,0.6842105263157895,0.24358974358974358
front3,15,1,0.5626293788020659,150,3,1,19,0.631578947368421,0.475
front3,15,1,0.5931997195436718,64,4,1,18,0.5555555555555556,0.26865671641791045
front3,15,11,0.4688246458181638,111,5,2,18,0.7777777777777778,0.20689655172413793
front3,16,1,0.5686691571516252,21,2,1,18,0.5,0.391304347826087
front3,0,10,0.45408898323885305,133,5,2,18,0.4444444444444444,0.21428571428571427
front3,15,5,0.4747486849519157,136,5,1,18,0.4444444444444444,0.07531380753138076
front3,0,1,0.5420547902681745,129,4,1,18,0.5555555555555556,0.4864864864864865
front3,0,1,0.5062267314846476,72,5,1,18,0.5,0.24324324324324326
front3,0,6,0.4638187951539304,70,4,1,18,0.3888888888888889,0.3829787234042553
front3,17,1,0.54137834995278,101,5,1,18,0.4444444444444444,0.4090909090909091
front3,0,4,0.5555615982834657,96,5,1,17,0.5294117647058824,0.10179640718562874
front3,15,11,0.46720837833978235,144,5,2,17,0.6470588235294118,0.11643835616438356
front3,0,6,0.5550680810056527,43,5,1,17,0.35294117647058826,0.3090909090909091
front3,15,6,0.4577969588278157,72,4,1,17,0.5882352941176471,0.23943661971830985
front3,15,1,0.5507023373550914,136,3,1,17,0.35294117647058826,0.34
front3,15,1,0.5173361274417544,122,5,1,17,0.5882352941176471,0.4146341463414634
front3,15,10,0.47967088985015494,64,5,2,17,0.35294117647058826,0.13076923076923078
front3,15,2,0.5067862462046533,132,5,1,17,0.47058823529411764,0.16666666666666666
front3,0,10,0.456925091246534,96,2,2,17,0.5882352941176471,0.17894736842105263
front3,15,12,0.5157111559461172,11,5,2,17,0.5882352941176471,0.2833333333333333
front3,15,1,0.5616750992828012,144,4,1,17,0.5294117647058824,0.2786885245901639
front3,15,13,0.34047509550455923,153,5,3,17,0.35294117647058826,0.22077922077922077
front3,0,1,0.5026074124139293,72,4,1,16,0.4375,0.4
front3,0,1,0.5370833024652615,69,5,1,16,0.5625,0.41025641025641024
front3,17,1,0.4200215257400802,92,5,1,16,0.625,0.45714285714285713
front3,15,5,0.491639955532565,136,4,1,16,0.5625,0.19753086419753085
front3,15,1,0.5627247382754905,101,4,1,16,0.4375,0.41025641025641024
front3,16,6,0.5390797775086744,21,1,1,16,0.4375,0.6153846153846154
front3,15,1,0.5022241106053975,157,5,1,16,0.375,0.45714285714285713
front3,0,1,0.5581612635732575,129,2,1,16,0.625,0.6956521739130435
front3,16,1,0.5843539247877354,57,5,1,16,0.625,0.64
front3,15,12,0.5975063615835706,82,5,2,16,0.6875,0.2807017543859649
front3,0,1,0.5425085591990615,129,5,1,16,0.5625,0.41025641025641024
front3,0,1,0.5116963793300381,39,4,1,15,0.3333333333333333,0.6521739130434783
front3,15,1,0.6049210837835433,64,3,1,15,0.6666666666666666,0.7142857142857143
front3,15,10,0.4271167961549152,128,5,2,15,0.5333333333333333,0.15789473684210525
front3,15,2,0.49741145941543025,70,2,1,15,0.3333333333333333,0.18292682926829268
front3,15,11,0.5055393882153945,101,2,2,15,0.6666666666666666,0.21739130434782608
front3,0,10,0.46063296131864456,96,5,2,15,0.5333333333333333,0.08982035928143713
front3,15,1,0.590011398748215,101,2,1,15,0.5333333333333333,0.21739130434782608
front3,0,2,0.5543927600479149,19,5,1,15,0.3333333333333333,0.24193548387096775
front3,16,10,0.46075601520377923,21,5,2,15,0.4666666666666667,0.11811023622047244
front3,0,2,0.5234855704590875,69,5,1,15,0.5333333333333333,0.38461538461538464
front3,0,11,0.4812218295658208,96,5,2,15,0.4666666666666667,0.08982035928143713
front3,0,1,0.5537204356624962,128,4,1,15,0.4666666666666667,0.6818181818181818
front3,15,11,0.4567259956580572,96,5,2,15,0.3333333333333333,0.049019607843137254
front3,15,10,0.3850138232439524,2,5,2,15,0.5333333333333333,0.75
front3,0,10,0.45982771684032026,128,5,2,14,0.5,0.17073170731707318
front3,15,1,0.5750060132135663,112,5,1,14,0.7142857142857143,0.4
front3,15,1,0.5025908143342908,72,2,1,14,0.7142857142857143,0.3111111111111111
front3,15,6,0.5028941464565798,144,5,1,14,0.5714285714285714,0.0958904109589041
front3,0,2,0.5223725023763984,70,2,1,14,0.5714285714285714,0.125
front3,15,10,0.47261858493669845,101,5,2,14,0.6428571428571429,0.16091954022988506
front3,15,6,0.49715963934451357,128,4,1,14,0.5714285714285714,0.25925925925925924
front3,15,12,0.6091599251016262,82,2,2,14,0.7142857142857143,0.3111111111111111
front3,15,6,0.5392283828812164,144,4,1,14,0.5714285714285714,0.22950819672131148
front3,0,10,0.4355167083290743,70,2,2,14,0.2857142857142857,0.125
front3,18,1,0.5187932563228038,21,5,1,14,0.21428571428571427,0.5833333333333334
front3,0,2,0.5599563238672058,88,4,1,14,0.5,0.8235294117647058
front3,15,10,0.43966170220860434,150,2,2,14,0.14285714285714285,0.23333333333333334
front3,16,1,0.4984211298540205,109,5,1,14,0.5714285714285714,0.6363636363636364
front3,17,1,0.4691521803172053,48,5,1,14,0.42857142857142855,0.7
front3,15,11,0.39315950565050956,115,2,2,14,0.7857142857142857,0.2857142857142857
front3,17,1,0.5813440154460147,64,4,1,14,0.5,0.6363636363636364
front3,15,1,0.5448780808008493,111,4,1,14,0.6428571428571429,0.5833333333333334
front3,15,5,0.5311060916510346,144,4,1,13,0.46153846153846156,0.21311475409836064
front3,15,1,0.6409781680463406,12,2,1,13,0.6153846153846154,0.5416666666666666
front3,15,1,0.45910604361797563,110,5,1,13,0.6923076923076923,0.5
front3,17,1,0.485298117296174,157,5,1,13,0.38461538461538464,0.5652173913043478
front3,16,1,0.4866770430183035,69,5,1,13,0.07692307692307693,0.43333333333333335
front3,0,1,0.49244985089484344,70,4,1,13,0.7692307692307693,0.2765957446808511
front3,15,1,0.434020665007878,115,5,1,13,0.3076923076923077,0.3333333333333333
front3,15,12,0.5004355660189249,155,2,2,13,0.46153846153846156,0.20967741935483872
front3,15,1,0.6122310633810459,112,2,1,13,0.5384615384615384,0.41935483870967744
front3,16,1,0.5534770770820067,21,4,1,13,0.46153846153846156,0.125
front3,15,5,0.48181207280704175,70,2,1,13,0.38461538461538464,0.15853658536585366
front3,15,10,0.47563139765205825,101,2,2,13,0.7692307692307693,0.18840579710144928
front3,0,10,0.49835331534539684,111,5,2,13,0.38461538461538464,0.43333333333333335
front3,0,2,0.5485049588885139,19,4,1,13,0.46153846153846156,0.40625
front3,15,1,0.4857315586522462,81,5,1,13,0.46153846153846156,0.4642857142857143
front3,16,1,0.48491356592576745,100,5,1,13,0.46153846153846156,0.35135135135135137
front3,15,1,0.5716503618435929,144,2,1,13,0.46153846153846156,0.5
front3,15,1,0.5546982739866996,85,5,1,13,0.5384615384615384,0.5
front3,15,1,0.5651892724418951,122,3,1,13,0.6153846153846154,0.5416666666666666
front3,15,13,0.3194333924524985,101,3,3,13,0.46153846153846156,0.2653061224489796
front3,15,1,0.617362436994467,118,5,1,12,0.9166666666666666,0.5217391304347826
front3,0,2,0.5291684212531829,128,5,1,12,0.4166666666666667,0.14634146341463414
front3,0,10,0.4216880398771309,133,2,2,12,0.5833333333333334,0.17647058823529413
front3,0,6,0.5390787143761738,133,5,3,12,0.9166666666666666,0.14285714285714285
front3,16,1,0.5281510942428546,136,2,1,12,0.5,0.41379310344827586
front3,15,6,0.5152845973450212,136,5,3,12,0.75,0.0502092050209205
front3,0,10,0.45005465364702946,128,2,2,12,0.6666666666666666,0.375
front3,15,13,0.2845777221378423,96,5,3,12,0.25,0.0392156862745098
front3,15,5,0.5369759991814814,64,5,1,12,0.25,0.09230769230769231
front3,15,6,0.585632918518435,101,3,1,12,0.4166666666666667,0.24489795918367346
front3,15,13,0.32030192538620633,136,5,1,12,0.25,0.0502092050209205
front3,15,10,0.48473388641525145,153,5,2,12,0.5,0.15584415584415584
front3,15,2,0.5110560735920956,136,4,1,12,0.3333333333333333,0.14814814814814814
front3,15,1,0.4850490054932196,8,5,1,12,0.4166666666666667,0.27906976744186046
front3,15,1,0.5285034331813128,138,2,1,12,0.6666666666666666,0.4444444444444444
front3,0,6,0.4634719982072991,70,5,1,12,0.25,0.3333333333333333
front3,15,10,0.5914840682484012,82,2,2,12,0.5833333333333334,0.26666666666666666
front3,15,11,0.5097173668666893,64,5,2,12,0.6666666666666666,0.09230769230769231
front3,0,2,0.45618419561763074,115,5,1,11,0.36363636363636365,0.4583333333333333
front3,15,6,0.5725017768948298,101,2,1,11,0.36363636363636365,0.15942028985507245
front3,15,5,0.5107458517204647,136,2,1,11,0.2727272727272727,0.048672566371681415
front3,15,10,0.3926327738203791,70,2,2,11,0.2727272727272727,0.13414634146341464
front3,15,1,0.5757213940644438,31,5,1,11,0.6363636363636364,0.5
front3,15,4,0.5781345020456683,96,5,4,11,0.6363636363636364,0.03594771241830065
front3,15,1,0.4536788680449719,73,5,1,11,0.45454545454545453,0.44
front3,15,6,0.4687867760727704,71,4,1,11,0.18181818181818182,0.6470588235294118
front3,15,1,0.5109272932491973,129,5,1,11,0.6363636363636364,0.21568627450980393
front3,15,1,0.45375595704826466,3,5,1,11,0.18181818181818182,0.7857142857142857
front3,15,12,0.44186228797420696,91,2,2,11,0.45454545454545453,0.7857142857142857
front3,15,1,0.48871680565190684,93,5,1,11,0.36363636363636365,0.6111111111111112
front3,0,10,0.4808208022272408,74,5,2,11,0.5454545454545454,0.28205128205128205
front3,0,6,0.6207178766359921,14,5,3,11,0.8181818181818182,0.3142857142857143
front3,16,6,0.502615799387696,21,5,1,11,0.5454545454545454,0.08661417322834646
front3,15,1,0.41956119544094717,90,5,1,11,0.5454545454545454,0.44
front3,0,11,0.4783668432254384,35,2,2,11,0.45454545454545453,0.4583333333333333
front3,15,1,0.4339417219873553,86,5,1,11,0.45454545454545453,0.4583333333333333
front3,15,10,0.37925893181551695,156,2,2,11,0.36363636363636365,0.34375
front3,0,1,0.5347661776713932,133,5,1,11,0.36363636363636365,0.13095238095238096
front3,15,1,0.5067265848256945,163,4,1,11,0.5454545454545454,0.55
front3,0,2,0.5403228498652439,122,4,1,11,0.6363636363636364,0.5238095238095238
front3,15,10,0.38161112325409074,72,5,2,11,0.18181818181818182,0.07857142857142857
front3,0,2,0.6056767200912255,14,5,1,11,0.6363636363636364,0.3142857142857143
front3,15,6,0.4787687899012386,136,5,1,11,0.45454545454545453,0.04602510460251046
front3,15,11,0.4664941380304542,136,2,2,10,0.2,0.04424778761061947
front3,15,1,0.5307003757096911,89,2,1,10,0.4,0.7692307692307693
front3,0,1,0.5762414233523196,88,5,1,10,0.7,0.5555555555555556
front3,15,6,0.5003657372999065,157,4,1,10,0.7,0.5
front3,15,1,0.5257687898749104,140,4,1,10,0.8,0.625
front3,15,2,0.5872815181461567,101,3,1,10,0.7,0.20408163265306123
front3,0,6,0.5101895172194534,96,4,1,10,0.2,0.1282051282051282
front3,15,11,0.4631355419875144,96,2,2,10,0.5,0.09009009009009009
front3,16,1,0.5228699758471146,96,2,1,10,0.6,0.7142857142857143
front3,15,2,0.5300232734443798,150,2,1,10,0.6,0.16666666666666666
front3,15,1,0.5676345972993774,111,1,1,10,0.6,0.4
front3,0,1,0.5682484486348894,19,5,1,10,0.7,0.16129032258064516
front3,15,1,0.6187446645081639,153,2,1,10,0.7,0.4
front3,17,1,0.566704551981063,64,5,1,10,0.6,0.5
front3,15,1,0.5689092934353198,11,5,1,10,0.7,0.16666666666666666
front3,15,2,0.5275309910024495,122,4,1,10,0.6,0.15873015873015872
front3,0,1,0.5404699937294671,157,5,1,10,0.4,0.2777777777777778
front3,16,1,0.48982118646381584,129,5,1,10,0.7,0.8333333333333334
front3,15,4,0.4804818959505541,72,5,1,10,0.5,0.07142857142857142
front3,16,1,0.43244144995305334,73,5,1,10,0.4,0.3225806451612903
front3,0,11,0.4187001646354867,136,2,3,10,0.3,0.08
front3,15,13,0.29243225758397273,106,5,3,10,0.3,0.14492753623188406
front3,16,1,0.5076335831921479,96,5,1,10,0.3,0.625
front3,15,1,0.5467881680391583,138,3,1,10,0.6,0.5882352941176471
front3,0,1,0.5316119010870768,97,4,1,10,0.4,0.5555555555555556
front3,15,6,0.4542624918329719,138,5,1,10,0.3,0.5555555555555556
front3,15,2,0.5154313369037109,106,5,1,10,0.3,0.14492753623188406
front3,15,1,0.5129622214741169,77,5,1,10,0.6,0.8333333333333334
front3,15,6,0.45549039525827106,8,5,1,10,0.3,0.23255813953488372
front3,15,1,0.47568595685419623,121,5,1,10,0.5,0.8333333333333334
front3,0,10,0.5218912514337731,51,5,2,10,0.7,0.5555555555555556
front3,15,1,0.5687691858574878,129,3,1,10,0.7,0.47619047619047616
front3,15,10,0.37931942313299477,105,3,2,10,0.2,0.6666666666666666
front3,15,10,0.4077448121706596,37,5,2,10,0.2,0.15873015873015872
front3,15,2,0.44978254778339033,72,5,1,10,0.6,0.07142857142857142
front3,16,7,0.46202834516009195,76,5,1,10,0.2,0.30303030303030304
front3,0,2,0.48147396444664775,70,5,1,10,0.6,0.2777777777777778
front3,16,10,0.361362489534922,73,5,2,10,0.4,0.3225806451612903
front3,15,7,0.5076987711852261,136,2,1,10,0.7,0.04424778761061947
front3,15,12,0.4076566070773233,102,5,2,10,0.7,0.5882352941176471
front3,0,1,0.5812840106168351,128,3,1,10,0.6,0.45454545454545453
front3,0,13,0.3421454445793573,96,5,1,10,0.5,0.059880239520958084
front3,0,1,0.5548971923736834,128,2,1,9,0.3333333333333333,0.28125
front3,0,13,0.34209350741146327,43,5,3,9,0.2222222222222222,0.16363636363636364
front3,16,7,0.47287035768198066,100,5,3,9,0.6666666666666666,0.24324324324324326
front3,0,1,0.5661627700754308,111,5,1,9,0.5555555555555556,0.3
front3,16,2,0.45132400555412777,92,2,1,9,0.4444444444444444,0.6
front3,0,10,0.49328934026765037,49,5,2,9,0.5555555555555556,0.45
front3,0,1,0.5917679619608033,19,3,1,9,0.6666666666666666,0.6
front3,0,1,0.4869572656097154,115,2,1,9,0.5555555555555556,0.5294117647058824
front3,15,1,0.5584179723855257,122,2,1,9,0.7777777777777778,0.3
front3,15,6,0.43392380655528245,72,5,1,9,0.6666666666666666,0.06428571428571428
front3,15,6,0.5160821979043521,122,4,1,9,0.4444444444444444,0.14285714285714285
front3,0,6,0.4722895865506379,72,4,1,9,0.4444444444444444,0.225
front3,0,4,0.5191965750821984,72,5,1,9,0.5555555555555556,0.12162162162162163
front3,0,2,0.5204101850262175,69,4,1,9,0.4444444444444444,0.75
front3,15,13,0.35216177774001234,153,4,3,9,0.4444444444444444,0.47368421052631576
front3,15,1,0.49381512728992694,37,5,1,9,0.6666666666666666,0.14285714285714285
front3,16,1,0.566160274272336,64,4,1,9,0.4444444444444444,0.5625
front3,15,10,0.4416103831180311,96,2,2,9,0.5555555555555556,0.08108108108108109
front3,16,10,0.4795207353530161,21,2,2,9,0.3333333333333333,0.1956521739130435
front3,15,10,0.39551754081052587,20,2,2,9,0.5555555555555556,0.6
front3,18,10,0.5481818276576305,82,5,2,9,0.6666666666666666,0.5
front3,0,6,0.5294428574295978,19,5,1,9,0.4444444444444444,0.14516129032258066
front3,0,1,0.5145055372455177,39,5,1,9,0.7777777777777778,0.45
front3,15,2,0.49633795405313863,129,5,1,9,0.7777777777777778,0.17647058823529413
front3,15,1,0.5185324072876049,13,2,1,9,0.3333333333333333,0.2571428571428571
front3,15,11,0.4396691918758249,128,5,2,9,0.5555555555555556,0.09473684210526316
front3,15,1,0.6056894283528818,57,5,1,9,0.8888888888888888,0.5
front3,15,1,0.5137408115447026,70,3,1,9,0.7777777777777778,0.5294117647058824
front3,15,10,0.46934634449045165,106,2,2,9,0.6666666666666666,0.4090909090909091
front3,15,6,0.5433664300099544,21,4,1,9,0.3333333333333333,0.6428571428571429
front3,0,2,0.5247321544237246,133,2,1,9,0.4444444444444444,0.1323529411764706
front3,15,12,0.4691932228495334,11,2,3,9,0.3333333333333333,0.21951219512195122
front3,15,1,0.5805190802347046,11,4,1,9,0.5555555555555556,0.6
front3,15,12,0.5268179306375831,11,2,2,9,0.5555555555555556,0.21951219512195122
front3,15,13,0.3132865835415291,101,5,3,9,0.2222222222222222,0.10344827586206896
front3,15,6,0.5260515833329913,101,5,1,9,0.3333333333333333,0.10344827586206896
front3,15,11,0.49322503248386945,101,5,2,9,0.7777777777777778,0.10344827586206896
front3,16,1,0.5779128173369997,113,2,1,9,0.5555555555555556,0.6
front3,0,4,0.582227259041972,96,2,1,9,0.8888888888888888,0.09473684210526316
front3,15,5,0.4297660965831194,72,5,1,8,0.5,0.05714285714285714
front3,0,12,0.5322594155325555,49,5,2,8,0.375,0.4
front3,0,2,0.5660897933988167,131,5,1,8,0.5,0.36363636363636365
front3,0,1,0.47042478293253875,115,4,1,8,0.5,0.8
front3,18,2,0.4883464546189767,106,5,1,8,0.5,0.21621621621621623
front3,15,11,0.4101159210914999,136,2,3,8,0.375,0.035398230088495575
front3,15,6,0.4353706594980816,71,5,1,8,0.375,0.6153846153846154
front3,15,1,0.48599515784889075,99,4,1,8,0.625,0.5714285714285714
front3,15,1,0.4964543044990884,37,4,1,8,0.75,0.2857142857142857
front3,15,6,0.47302605571880735,128,5,1,8,0.25,0.08421052631578947
front3,15,10,0.3836857936208836,32,2,2,8,0.625,0.8888888888888888
front3,15,10,0.37037775615285573,32,5,2,8,0.375,0.7272727272727273
front3,15,12,0.46212609946811867,11,5,3,8,0.625,0.13333333333333333
front3,15,13,0.3342327156103116,101,2,3,8,0.125,0.11594202898550725
front3,0,13,0.29007005564182065,74,4,3,8,0.375,0.24242424242424243
front3,15,1,0.5997826833275233,153,4,1,8,0.5,0.42105263157894735
front3,0,1,0.5400929299041107,157,4,1,8,0.25,0.25806451612903225
front3,0,10,0.3520725283134124,94,4,2,8,0.5,0.7272727272727273
front3,15,10,0.49113062759078113,64,2,2,8,0.25,0.5333333333333333
front3,0,10,0.4655871426934788,122,5,2,8,0.25,0.3333333333333333
front3,15,1,0.4713577502167526,86,2,1,8,0.75,0.32
front3,0,10,0.4824476050974596,19,5,2,8,0.375,0.12903225806451613
front3,15,4,0.5577658757404459,96,2,1,8,0.875,0.07207207207207207
front3,15,13,0.2987621568201133,150,2,3,8,0.5,0.13333333333333333
front3,15,2,0.5265018177825426,96,2,1,8,0.25,0.07207207207207207
front3,17,10,0.4934128247835961,101,5,2,8,0.5,0.18181818181818182
front3,15,1,0.5946222905918029,148,2,1,8,0.375,0.42105263157894735
front3,15,5,0.47066803791473644,38,5,1,8,0.5,0.23529411764705882
front3,0,1,0.5133586604555228,158,2,1,8,0.5,0.47058823529411764
front3,0,7,0.5102947399073701,96,2,1,8,0.625,0.08421052631578947
front3,18,12,0.5763077629049547,82,5,2,8,0.625,0.4444444444444444
front3,16,1,0.5587668835669534,64,5,1,8,1.0,0.36363636363636365
front3,0,2,0.5143358593909169,70,3,1,8,0.625,0.1702127659574468
front3,15,10,0.3772334450646197,124,2,2,8,0.25,0.5714285714285714
front3,0,11,0.46802849689795867,70,2,2,8,0.625,0.07142857142857142
front3,15,1,0.5252128507952626,25,5,1,8,0.375,0.5
front3,17,10,0.5124383352725361,64,5,2,8,0.125,0.4
front3,0,6,0.4952017068910064,133,2,3,8,0.5,0.11764705882352941
front3,15,10,0.37655262692909375,89,3,3,8,0.375,0.7272727272727273
front3,15,13,0.25167735264091823,55,2,3,8,0.25,0.34782608695652173
front3,0,2,0.4781150547231792,70,4,1,8,0.0,0.1702127659574468
front3,15,1,0.5187416590375528,10,4,1,8,0.5,0.5333333333333333
front3,15,1,0.4872929821451371,3,1,1,8,0.5,0.6666666666666666
front3,16,7,0.4496424518161756,100,5,1,8,0.375,0.21621621621621623
front3,0,13,0.31619438658992066,97,5,1,8,0.125,0.26666666666666666
front3,15,1,0.5505490891268985,140,2,1,8,0.25,0.6153846153846154
front3,15,1,0.45084389132314334,115,4,1,8,0.625,0.3333333333333333
front3,15,10,0.3833591180976958,73,2,2,8,0.25,0.5
front3,0,1,0.5872415886510811,43,5,1,8,0.75,0.14545454545454545
front3,0,1,0.5943434371143627,59,5,1,8,0.625,0.6153846153846154
front3,0,12,0.4573841530968385,78,4,2,8,0.5,0.42105263157894735
front3,16,13,0.32190913905057494,76,5,1,8,0.25,0.24242424242424243
front3,15,2,0.5651333636662064,111,1,1,8,0.75,0.32
front3,17,1,0.5146846278435733,144,5,1,8,0.375,0.8888888888888888
front3,15,1,0.6096874959654361,41,2,1,8,0.75,0.6666666666666666
front3,0,10,0.4120709142922795,107,2,2,7,0.2857142857142857,0.35
front3,15,13,0.24349250337512288,72,5,3,7,0.2857142857142857,0.05
front3,15,1,0.5076113505209539,161,4,1,7,0.7142857142857143,0.875
front3,15,6,0.5237228116500157,136,2,3,7,0.7142857142857143,0.030973451327433628
front3,0,2,0.5638028640903923,74,5,1,7,0.42857142857142855,0.1794871794871795
front3,15,10,0.4254336070514379,56,5,2,7,0.14285714285714285,0.3888888888888889
front3,15,8,0.5364486597045277,37,5,4,7,0.5714285714285714,0.1111111111111111
front3,15,6,0.49141831431353905,132,5,1,7,0.5714285714285714,0.06862745098039216
front3,15,6,0.598469485130007,106,3,1,7,1.0,0.3684210526315789
front3,0,1,0.6394788577305931,30,5,1,7,0.42857142857142855,0.35
front3,16,5,0.5260143497371081,21,4,1,7,0.7142857142857143,0.0673076923076923
front3,0,6,0.5030762135258666,96,5,1,7,0.8571428571428571,0.041916167664670656
front3,15,10,0.3594436142986201,32,4,2,7,0.2857142857142857,0.7777777777777778
front3,15,11,0.44678321956788547,129,5,2,7,0.42857142857142855,0.13725490196078433
front3,15,12,0.5723626731751346,82,4,2,7,0.42857142857142855,0.2916666666666667
front3,15,7,0.4776266331688402,96,4,1,7,0.2857142857142857,0.06481481481481481
front3,15,10,0.48078260962069636,148,2,2,7,0.42857142857142855,0.3684210526315789
